Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",5364553,1445445,6809998,138234.77,4934049,"(A) Public Sector Banks","2017-04-05"
"Union Bank of India",870705,280699,1151404,28994,749065,"(B) Regional Rural Bank","2017-04-05"
"Union Bank of India",5373363,1447164,6820527,137771.39,4931692,"(A) Public Sector Banks","2017-04-12"
"Union Bank of India",871859,281191,1153050,28606.05,749077,"(B) Regional Rural Bank","2017-04-12"
"Union Bank of India",5376862,1448781,6825643,135380.15,4928724,"(A) Public Sector Banks","2017-04-19"
"Union Bank of India",873437,281865,1155302,28486.02,749096,"(B) Regional Rural Bank","2017-04-19"
"Union Bank of India",5387303,1449594,6836897,134083.82,4919166,"(A) Public Sector Banks","2017-04-26"
"Union Bank of India",876529,283188,1159717,28091.9,749112,"(B) Regional Rural Bank","2017-04-26"
"Union Bank of India",5397388,1453065,6850453,132203.3,4916125,"(A) Public Sector Banks","2017-05-03"
"Union Bank of India",878561,284058,1162619,24716.49,749157,"(B) Regional Rural Bank","2017-05-03"
"Union Bank of India",5404305,1454300,6858605,132161.37,4912703,"(A) Public Sector Banks","2017-05-10"
"Union Bank of India",879845,284604,1164449,27517.44,749291,"(B) Regional Rural Bank","2017-05-10"
"Union Bank of India",5429530,1456621,6886151,131433.75,4909891,"(A) Public Sector Banks","2017-05-17"
"Union Bank of India",880939,285070,1166009,27313.48,749437,"(B) Regional Rural Bank","2017-05-17"
"Union Bank of India",5444384,1459302,6903686,130008.76,4906743,"(A) Public Sector Banks","2017-05-24"
"Union Bank of India",885167,286878,1172045,27363.98,749578,"(B) Regional Rural Bank","2017-05-24"
"Union Bank of India",5447399,1461350,6908749,129439.65,4904489,"(A) Public Sector Banks","2017-05-31"
"Union Bank of India",887160,287728,1174888,27255.31,749717,"(B) Regional Rural Bank","2017-05-31"
"Union Bank of India",5458409,1466608,6925017,128553.01,4900748,"(A) Public Sector Banks","2017-06-07"
"Union Bank of India",889090,288554,1177644,27175.98,749857,"(B) Regional Rural Bank","2017-06-07"
"Union Bank of India",5464198,1468264,6932462,128223.57,4898227,"(A) Public Sector Banks","2017-06-14"
"Union Bank of India",891106,289413,1180519,27404.24,750957,"(B) Regional Rural Bank","2017-06-14"
"Union Bank of India",5464198,1468264,6932462,128223.57,4898227,"(A) Public Sector Banks","2017-06-28"
"Union Bank of India",896674,291792,1188466,27230.56,751336,"(B) Regional Rural Bank","2017-06-28"
"Union Bank of India",5490669,1475902,6966571,127377.16,4889907,"(A) Public Sector Banks","2017-07-05"
"Union Bank of India",899671,293072,1192743,27155.84,751481,"(B) Regional Rural Bank","2017-07-05"
"Union Bank of India",5501879,1480370,6982249,128044.68,4886825,"(A) Public Sector Banks","2017-07-12"
"Union Bank of India",902508,294283,1196791,27402.16,751597,"(B) Regional Rural Bank","2017-07-12"
"Union Bank of India",5516763,1487820,7004583,127557.18,4883912,"(A) Public Sector Banks","2017-07-19"
"Union Bank of India",906135,295835,1201970,27521.63,751765,"(B) Regional Rural Bank","2017-07-19"
"Union Bank of India",5516763,1487820,7004583,127557.18,4883912,"(A) Public Sector Banks","2017-07-26"
"Union Bank of India",909254,297170,1206424,27696.58,751904,"(B) Regional Rural Bank","2017-07-26"
"Union Bank of India",5553461,1525269,7078730,127829.3,4875650,"(A) Public Sector Banks","2017-08-02"
"Union Bank of India",916872,300432,1217304,28026.06,752079,"(B) Regional Rural Bank","2017-08-02"
"Union Bank of India",5575448,1540432,7115880,127822.57,4872991,"(A) Public Sector Banks","2017-08-09"
"Union Bank of India",923465,303250,1226715,28136.91,752217,"(B) Regional Rural Bank","2017-08-09"
"Union Bank of India",5598246,1545930,7144176,127760.76,4871320,"(A) Public Sector Banks","2017-08-16"
"Union Bank of India",925540,304136,1229676,23073.2,752325,"(B) Regional Rural Bank","2017-08-16"
"Union Bank of India",5628342,1549247,7177589,127840.47,4869233,"(A) Public Sector Banks","2017-08-23"
"Union Bank of India",941585,311010,1252595,28359.2,752466,"(B) Regional Rural Bank","2017-08-23"
"Union Bank of India",5656261,1553621,7209882,127520.62,4866296,"(A) Public Sector Banks","2017-08-30"
"Union Bank of India",954275,316445,1270720,28539.69,752598,"(B) Regional Rural Bank","2017-08-30"
"Union Bank of India",5688295,1557510,7245805,127403.78,4864132,"(A) Public Sector Banks","2017-09-06"
"Union Bank of India",960285,319015,1279300,28724.67,752758,"(B) Regional Rural Bank","2017-09-06"
"Union Bank of India",5714958,1561024,7275982,128257.53,4861919,"(A) Public Sector Banks","2017-09-13"
"Union Bank of India",971939,741352,1713291,28737.46,753125,"(B) Regional Rural Bank","2017-09-13"
"Union Bank of India",5750336,1568324,7318660,129107.89,4859041,"(A) Public Sector Banks","2017-09-20"
"Union Bank of India",980146,327520,1307666,29387.67,753259,"(B) Regional Rural Bank","2017-09-20"
"Union Bank of India",5770495,1571927,7342422,129113.58,4856395,"(A) Public Sector Banks","2017-09-27"
"Union Bank of India",986598,330287,1316885,29471.15,753396,"(B) Regional Rural Bank","2017-09-27"
"Union Bank of India",5782285,1573618,7355903,130709.73,4854545,"(A) Public Sector Banks","2017-10-04"
"Union Bank of India",989609,331579,1321188,30156.88,753446,"(B) Regional Rural Bank","2017-10-04"
"Union Bank of India",5794538,1576870,7371408,131270.89,4852244,"(A) Public Sector Banks","2017-10-11"
"Union Bank of India",993912,333423,1327335,30247.52,753587,"(B) Regional Rural Bank","2017-10-11"
"Union Bank of India",5799845,1578840,7378685,131783.62,4849628,"(A) Public Sector Banks","2017-10-18"
"Union Bank of India",996736,334632,1331368,30141.92,753684,"(B) Regional Rural Bank","2017-10-18"
"Union Bank of India",5813759,1592494,7406253,131413.3,4845416,"(A) Public Sector Banks","2017-11-01"
"Union Bank of India",998804,335509,1334313,30292.53,753906,"(B) Regional Rural Bank","2017-11-01"
"Union Bank of India",5817123,1596214,7413337,131980.61,4840884,"(A) Public Sector Banks","2017-11-08"
"Union Bank of India",1002629,337146,1339775,30521.21,754037,"(B) Regional Rural Bank","2017-11-08"
"Union Bank of India",5824100,1597153,7421253,132658.84,4838630,"(A) Public Sector Banks","2017-11-15"
"Union Bank of India",1005139,338220,1343359,30511.93,754161,"(B) Regional Rural Bank","2017-11-15"
"Union Bank of India",5827617,1603983,7431600,132488.73,4834404,"(A) Public Sector Banks","2017-11-22"
"Union Bank of India",1007320,339149,1346469,30554.83,754274,"(B) Regional Rural Bank","2017-11-22"
"Union Bank of India",5828396,1606168,7434564,132598.61,4830249,"(A) Public Sector Banks","2017-11-29"
"Union Bank of India",1009200,339958,1349158,30696.62,754382,"(B) Regional Rural Bank","2017-11-29"
"Union Bank of India",5834834,1607377,7442211,133092.97,4825258,"(A) Public Sector Banks","2017-12-06"
"Union Bank of India",1011940,341127,1353067,30638.35,754479,"(B) Regional Rural Bank","2017-12-06"
"Union Bank of India",5836417,1608480,7444897,134492.63,4820827,"(A) Public Sector Banks","2017-12-13"
"Union Bank of India",1012529,341376,1353905,30760.94,754571,"(B) Regional Rural Bank","2017-12-13"
"Union Bank of India",5839609,1618443,7458052,135190.75,4816337,"(A) Public Sector Banks","2017-12-20"
"Union Bank of India",994377,333596,1327973,30785.05,754678,"(B) Regional Rural Bank","2017-12-20"
"Union Bank of India",5840891,1621436,7462327,135369.4,4814260,"(A) Public Sector Banks","2017-12-27"
"Union Bank of India",996986,334710,1331696,30966.33,754749,"(B) Regional Rural Bank","2017-12-27"
"Union Bank of India",5844988,1623418,7468406,136636.25,4809915,"(A) Public Sector Banks","2018-01-03"
"Union Bank of India",998327,335280,1333607,31331.36,754848,"(B) Regional Rural Bank","2018-01-03"
"Union Bank of India",5853473,1624912,7478385,138554.34,4806793,"(A) Public Sector Banks","2018-01-10"
"Union Bank of India",1000443,336188,1336631,31422.15,754970,"(B) Regional Rural Bank","2018-01-10"
"Union Bank of India",5855448,1627251,7482699,139551.86,4804399,"(A) Public Sector Banks","2018-01-17"
"Union Bank of India",1001304,336551,1337855,31505.61,755089,"(B) Regional Rural Bank","2018-01-17"
"Union Bank of India",5862136,1633330,7495466,139752.38,4801081,"(A) Public Sector Banks","2018-01-24"
"Union Bank of India",1003491,337488,1340979,31603.54,755210,"(B) Regional Rural Bank","2018-01-24"
"Union Bank of India",5864996,1636639,7501635,140037.83,4799151,"(A) Public Sector Banks","2018-01-31"
"Union Bank of India",1005145,338194,1343339,32001.61,755305,"(B) Regional Rural Bank","2018-01-31"
"Union Bank of India",5868230,1643407,7511637,140434.68,4795594,"(A) Public Sector Banks","2018-02-07"
"Union Bank of India",1007561,339226,1346787,32066.67,755451,"(B) Regional Rural Bank","2018-02-07"
"Union Bank of India",5872645,1647429,7520074,141546.22,4792288,"(A) Public Sector Banks","2018-02-14"
"Union Bank of India",1009731,340152,1349883,32151.67,755534,"(B) Regional Rural Bank","2018-02-14"
"Union Bank of India",5881187,1652618,7533805,142661.18,4789401,"(A) Public Sector Banks","2018-02-21"
"Union Bank of India",1010798,340606,1351404,32415.93,755629,"(B) Regional Rural Bank","2018-02-21"
"Union Bank of India",6712073,1819004,8531077,172957.57,4882691,"(A) Public Sector Banks","2018-03-07"
"Union Bank of India",1014119,342024,1356143,33410.09,755829,"(B) Regional Rural Bank","2018-03-07"
"Union Bank of India",6775825,1829131,8604956,176045.53,4890253,"(A) Public Sector Banks","2018-03-14"
"Union Bank of India",1015939,342800,1358739,33590.66,755966,"(B) Regional Rural Bank","2018-03-14"
"Union Bank of India",6780957,1832536,8613493,179229.71,4887168,"(A) Public Sector Banks","2018-03-21"
"Union Bank of India",1017923,343641,1361564,34595.89,756104,"(B) Regional Rural Bank","2018-03-21"
"Union Bank of India",6783486,1835485,8618971,181519.15,4884692,"(A) Public Sector Banks","2018-03-28"
"Union Bank of India",1018929,344070,1362999,35543.56,756161,"(B) Regional Rural Bank","2018-03-28"
"Union Bank of India",6787370,1836923,8624293,113211.31,4882000,"(A) Public Sector Banks","2018-04-04"
"Union Bank of India",1019955,344507,1364462,37414.23,756202,"(B) Regional Rural Bank","2018-04-04"
"Union Bank of India",6791477,1838987,8630464,191272.86,4879730,"(A) Public Sector Banks","2018-04-11"
"Union Bank of India",1022127,345430,1367557,36802.74,756363,"(B) Regional Rural Bank","2018-04-11"
"Union Bank of India",6798116,1841836,8639952,194530.26,4876887,"(A) Public Sector Banks","2018-04-18"
"Union Bank of India",1024297,346356,1370653,36673.31,756476,"(B) Regional Rural Bank","2018-04-18"
"Union Bank of India",6803187,1838721,8641908,192697.74,4870220,"(A) Public Sector Banks","2018-04-25"
"Union Bank of India",1024297,346356,1370653,36673.31,756476,"(B) Regional Rural Bank","2018-04-25"
"Union Bank of India",6803187,1838721,8641908,192697.74,4870220,"(A) Public Sector Banks","2018-05-02"
"Union Bank of India",1026704,347382,1374086,35934.98,756629,"(B) Regional Rural Bank","2018-05-02"
"Union Bank of India",6803187,1838721,8641908,192697.74,4870220,"(A) Public Sector Banks","2018-05-09"
"Union Bank of India",1028984,348354,1377338,35789.6,756711,"(B) Regional Rural Bank","2018-05-09"
"Union Bank of India",6840228,1852517,8692745,189422.16,4864464,"(A) Public Sector Banks","2018-05-23"
"Union Bank of India",1032351,349785,1382136,35780.81,756798,"(B) Regional Rural Bank","2018-05-23"
"Union Bank of India",6851333,1854562,8705895,188692.92,4862042,"(A) Public Sector Banks","2018-05-30"
"Union Bank of India",1034348,350639,1384987,35779.93,756833,"(B) Regional Rural Bank","2018-05-30"
"Union Bank of India",6859471,1857193,8716664,188965.44,4860490,"(A) Public Sector Banks","2018-06-06"
"Union Bank of India",1036404,351518,1387922,35840.24,756872,"(B) Regional Rural Bank","2018-06-06"
"Union Bank of India",6866641,1860065,8726706,189536.08,4858432,"(A) Public Sector Banks","2018-06-13"
"Union Bank of India",1038137,352260,1390397,35849.94,757115,"(B) Regional Rural Bank","2018-06-13"
"Union Bank of India",6873006,1861842,8734848,190033.99,4856590,"(A) Public Sector Banks","2018-06-20"
"Union Bank of India",1039862,352997,1392859,35959.78,757301,"(B) Regional Rural Bank","2018-06-20"
"Union Bank of India",6883620,1866940,8750560,188870.67,4853429,"(A) Public Sector Banks","2018-06-27"
"Union Bank of India",1041675,353768,1395443,35993.17,757599,"(B) Regional Rural Bank","2018-06-27"
"Union Bank of India",6897084,1871609,8768693,189646.81,4850398,"(A) Public Sector Banks","2018-07-04"
"Union Bank of India",1044565,355002,1399567,36095.69,757870,"(B) Regional Rural Bank","2018-07-04"
"Union Bank of India",6937920,1881482,8819402,192741.27,4842232,"(A) Public Sector Banks","2018-07-18"
"Union Bank of India",1052159,358252,1410411,36764.56,758418,"(B) Regional Rural Bank","2018-07-18"
"Union Bank of India",6999333,1892503,8891836,193590.48,4839803,"(A) Public Sector Banks","2018-08-01"
"Union Bank of India",1062701,362766,1425467,37188.97,759111,"(B) Regional Rural Bank","2018-08-01"
"Union Bank of India",7040579,1900777,8941356,194444.15,4837332,"(A) Public Sector Banks","2018-08-08"
"Union Bank of India",1073808,367522,1441330,37436.48,759567,"(B) Regional Rural Bank","2018-08-08"
"Union Bank of India",7071665,1907150,8978815,194450.42,4835343,"(A) Public Sector Banks","2018-08-15"
"Union Bank of India",1082951,371441,1454392,37348.67,759890,"(B) Regional Rural Bank","2018-08-15"
"Union Bank of India",7086948,1909997,8996945,195388.06,4834424,"(A) Public Sector Banks","2018-08-22"
"Union Bank of India",1094293,376301,1470594,37450.68,760219,"(B) Regional Rural Bank","2018-08-22"
"Union Bank of India",7086948,1909997,8996945,195388.06,4834424,"(A) Public Sector Banks","2018-08-29"
"Union Bank of India",1103678,380497,1484175,37404.43,760432,"(B) Regional Rural Bank","2018-08-29"
"Union Bank of India",7187140,1928262,9115402,196473.87,4828603,"(A) Public Sector Banks","2018-09-05"
"Union Bank of India",1114221,384838,1499059,37593.57,760847,"(B) Regional Rural Bank","2018-09-05"
"Union Bank of India",7217824,1935055,9152879,197377.18,4826667,"(A) Public Sector Banks","2018-09-12"
"Union Bank of India",1119847,337427,1457274,29613.77,620722,"(B) Regional Rural Bank","2018-09-12"
"Union Bank of India",7217824,1935055,9152879,197377.18,4826667,"(A) Public Sector Banks","2018-09-19"
"Union Bank of India",1123988,389024,1513012,38323.14,761673,"(B) Regional Rural Bank","2018-09-19"
"Union Bank of India",7217824,1935055,9152879,197377.18,4826667,"(A) Public Sector Banks","2018-09-26"
"Union Bank of India",1127057,390339,1517396,38634.59,761940,"(B) Regional Rural Bank","2018-09-26"
"Union Bank of India",7269073,1963574,9232647,200337.28,4819104,"(A) Public Sector Banks","2018-10-03"
"Union Bank of India",1131854,392389,1524243,39482.9,762389,"(B) Regional Rural Bank","2018-10-03"
"Union Bank of India",7286948,1971089,9258037,203870.89,4816651,"(A) Public Sector Banks","2018-10-10"
"Union Bank of India",1134129,393358,1527487,39899.23,762652,"(B) Regional Rural Bank","2018-10-10"
"Union Bank of India",7299003,1976711,9275714,204461.18,4814946,"(A) Public Sector Banks","2018-10-17"
"Union Bank of India",1136611,394424,1531035,39889.54,763022,"(B) Regional Rural Bank","2018-10-17"
"Union Bank of India",7307849,1980165,9288014,204109.74,4812269,"(A) Public Sector Banks","2018-10-24"
"Union Bank of India",1137866,394958,1532824,39619.37,763214,"(B) Regional Rural Bank","2018-10-24"
"Union Bank of India",7319541,1984568,9304109,203525.41,4809488,"(A) Public Sector Banks","2018-10-31"
"Union Bank of India",1139595,395701,1535296,39381.74,763470,"(B) Regional Rural Bank","2018-10-31"
"Union Bank of India",7319541,1984568,9304109,203525.41,4809488,"(A) Public Sector Banks","2018-11-07"
"Union Bank of India",1139595,395701,1535296,39381.74,763470,"(B) Regional Rural Bank","2018-11-07"
"Union Bank of India",7328814,1988226,9317040,204783.38,4805714,"(A) Public Sector Banks","2018-11-14"
"Union Bank of India",1141861,396669,1538530,39305.91,763841,"(B) Regional Rural Bank","2018-11-14"
"Union Bank of India",7333350,1990742,9324092,204397.9,4803717,"(A) Public Sector Banks","2018-11-21"
"Union Bank of India",1143509,397369,1540878,39309.26,764085,"(B) Regional Rural Bank","2018-11-21"
"Union Bank of India",7339210,1992944,9332154,204505.08,4801730,"(A) Public Sector Banks","2018-11-28"
"Union Bank of India",1145200,398095,1543295,39412.81,764330,"(B) Regional Rural Bank","2018-11-28"
"Union Bank of India",7354661,2003420,9358081,206047.66,4797344,"(A) Public Sector Banks","2018-12-05"
"Union Bank of India",1145736,398394,1544130,39608.27,764530,"(B) Regional Rural Bank","2018-12-05"
"Union Bank of India",7363788,2006643,9370431,207275.01,4795479,"(A) Public Sector Banks","2018-12-12"
"Union Bank of India",1148264,399477,1547741,39848.41,764970,"(B) Regional Rural Bank","2018-12-12"
"Union Bank of India",7372794,2010214,9383008,207449.05,4793516,"(A) Public Sector Banks","2018-12-19"
"Union Bank of India",1149577,400037,1549614,40245.92,765260,"(B) Regional Rural Bank","2018-12-19"
"Union Bank of India",7389053,2015751,9404804,211085.54,4790790,"(A) Public Sector Banks","2018-12-26"
"Union Bank of India",1152096,401115,1553211,40735.17,765320,"(B) Regional Rural Bank","2018-12-26"
"Union Bank of India",7389053,2015751,9404804,211085.54,4790790,"(A) Public Sector Banks","2019-01-02"
"Union Bank of India",1153279,401620,1554899,40864.76,765535,"(B) Regional Rural Bank","2019-01-02"
"Union Bank of India",7428265,2032540,9460805,215307.84,5556811,"(A) Public Sector Banks","2019-01-16"
"Union Bank of India",1157562,403452,1561014,41650.6,101440,"(B) Regional Rural Bank","2019-01-16"
"Union Bank of India",7444964,2035877,9480841,216336.1,5556075,"(A) Public Sector Banks","2019-01-23"
"Union Bank of India",1159992,404491,1564483,42662.28,113664,"(B) Regional Rural Bank","2019-01-23"
