Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Canara Bank",4415944,2067356,6483300,181639.89,4257566,"(A) Public Sector Banks","2017-04-19"
"Canara Bank",641130,438611,1079741,55607.32,1052036,"(B) Regional Rural Bank","2017-04-19"
"Canara Bank",4415181,2075632,6490813,179377.95,4257136,"(A) Public Sector Banks","2017-04-26"
"Canara Bank",641183,438633,1079816,55442.41,1052084,"(B) Regional Rural Bank","2017-04-26"
"Canara Bank",4441407,2055796,6497203,179623.7,4256870,"(A) Public Sector Banks","2017-05-03"
"Canara Bank",641223,438640,1079863,54657.11,1052114,"(B) Regional Rural Bank","2017-05-03"
"Canara Bank",4431570,2074914,6506484,180273.52,4258531,"(A) Public Sector Banks","2017-05-10"
"Canara Bank",641275,438657,1079932,53934.33,1052160,"(B) Regional Rural Bank","2017-05-10"
"Canara Bank",4436489,2077866,6514355,178806.62,4260198,"(A) Public Sector Banks","2017-05-17"
"Canara Bank",641303,438667,1079970,53649.47,1052184,"(B) Regional Rural Bank","2017-05-17"
"Canara Bank",4444734,2078722,6523456,176316.15,4261782,"(A) Public Sector Banks","2017-05-24"
"Canara Bank",641303,438667,1079970,53588.93,1052204,"(B) Regional Rural Bank","2017-05-24"
"Canara Bank",4449964,2081184,6531148,175349.72,4263378,"(A) Public Sector Banks","2017-05-31"
"Canara Bank",641592,438912,1080504,52703.52,1052276,"(B) Regional Rural Bank","2017-05-31"
"Canara Bank",4465271,2076801,6542072,176622.76,4266167,"(A) Public Sector Banks","2017-06-07"
"Canara Bank",641650,438943,1080593,52813.47,1052316,"(B) Regional Rural Bank","2017-06-07"
"Canara Bank",4469136,2081542,6550678,176643.03,4268743,"(A) Public Sector Banks","2017-06-14"
"Canara Bank",641678,438958,1080636,52736.26,1052379,"(B) Regional Rural Bank","2017-06-14"
"Canara Bank",4490319,2075275,6565594,174066.32,4272694,"(A) Public Sector Banks","2017-06-28"
"Canara Bank",641738,438995,1080733,52531.91,1052853,"(B) Regional Rural Bank","2017-06-28"
"Canara Bank",4496157,2078826,6574983,174059.97,4275045,"(A) Public Sector Banks","2017-07-05"
"Canara Bank",641788,439014,1080802,52824.2,1052919,"(B) Regional Rural Bank","2017-07-05"
"Canara Bank",4488292,2096073,6584365,175306.14,4277757,"(A) Public Sector Banks","2017-07-12"
"Canara Bank",641850,439080,1080930,52577.56,1053042,"(B) Regional Rural Bank","2017-07-12"
"Canara Bank",4509284,2086469,6595753,174519.19,4280859,"(A) Public Sector Banks","2017-07-19"
"Canara Bank",641962,439154,1081116,53117.83,1053225,"(B) Regional Rural Bank","2017-07-19"
"Canara Bank",4523968,2080398,6604366,174099.02,4282653,"(A) Public Sector Banks","2017-07-26"
"Canara Bank",642022,439181,1081203,52708.7,1053305,"(B) Regional Rural Bank","2017-07-26"
"Canara Bank",4507091,2107769,6614860,176862.58,4283999,"(A) Public Sector Banks","2017-08-02"
"Canara Bank",642044,439192,1081236,52638.94,1053338,"(B) Regional Rural Bank","2017-08-02"
"Canara Bank",4523323,2101829,6625152,178968.91,4286292,"(A) Public Sector Banks","2017-08-09"
"Canara Bank",642114,439212,1081326,52910.96,1053413,"(B) Regional Rural Bank","2017-08-09"
"Canara Bank",4531806,2100069,6631875,178164.85,4287490,"(A) Public Sector Banks","2017-08-16"
"Canara Bank",642134,439239,1081373,52683.8,1053455,"(B) Regional Rural Bank","2017-08-16"
"Canara Bank",4536891,2102481,6639372,177991.58,4289414,"(A) Public Sector Banks","2017-08-23"
"Canara Bank",642171,439287,1081458,53980.39,1053544,"(B) Regional Rural Bank","2017-08-23"
"Canara Bank",4545579,2101205,6646784,176729.15,4290906,"(A) Public Sector Banks","2017-08-30"
"Canara Bank",642182,439308,1081490,53980.82,1053576,"(B) Regional Rural Bank","2017-08-30"
"Canara Bank",4550678,2105334,6656012,178309.91,4292493,"(A) Public Sector Banks","2017-09-06"
"Canara Bank",642223,439328,1081551,53424.87,1053631,"(B) Regional Rural Bank","2017-09-06"
"Canara Bank",4559937,2105577,6665514,179172.58,4294804,"(A) Public Sector Banks","2017-09-13"
"Canara Bank",642320,439309,1081629,53084.17,1053704,"(B) Regional Rural Bank","2017-09-13"
"Canara Bank",4584775,2091769,6676544,178950.12,4297140,"(A) Public Sector Banks","2017-09-20"
"Canara Bank",642345,439324,1081669,53013.95,1053738,"(B) Regional Rural Bank","2017-09-20"
"Canara Bank",4573773,2111573,6685346,183025.72,4298621,"(A) Public Sector Banks","2017-09-27"
"Canara Bank",642487,439418,1081905,53100.33,1053971,"(B) Regional Rural Bank","2017-09-27"
"Canara Bank",4579123,2110107,6689230,182994.34,4264121,"(A) Public Sector Banks","2017-10-04"
"Canara Bank",642523,439442,1081965,53100.39,1054027,"(B) Regional Rural Bank","2017-10-04"
"Canara Bank",4578125,2121746,6699871,182384.61,4266359,"(A) Public Sector Banks","2017-10-11"
"Canara Bank",642574,439466,1082040,52805.84,1054084,"(B) Regional Rural Bank","2017-10-11"
"Canara Bank",4587784,2119238,6707022,180738.67,4268330,"(A) Public Sector Banks","2017-10-18"
"Canara Bank",642068,439520,1081588,52797.79,1054167,"(B) Regional Rural Bank","2017-10-18"
"Canara Bank",4591202,2130327,6721529,180641.63,4271730,"(A) Public Sector Banks","2017-11-01"
"Canara Bank",642776,439617,1082393,52488.91,1054413,"(B) Regional Rural Bank","2017-11-01"
"Canara Bank",4596284,2132731,6729015,182813.85,4273083,"(A) Public Sector Banks","2017-11-08"
"Canara Bank",642824,439681,1082505,52516.77,1054516,"(B) Regional Rural Bank","2017-11-08"
"Canara Bank",4596284,2142077,6738361,183136.75,4274442,"(A) Public Sector Banks","2017-11-15"
"Canara Bank",642849,439718,1082567,52652.64,1054573,"(B) Regional Rural Bank","2017-11-15"
"Canara Bank",4612654,2134518,6747172,182336.11,4276325,"(A) Public Sector Banks","2017-11-22"
"Canara Bank",643141,439923,1083064,52256.06,1055063,"(B) Regional Rural Bank","2017-11-22"
"Canara Bank",4611558,2142092,6753650,181158.72,4277679,"(A) Public Sector Banks","2017-11-29"
"Canara Bank",644942,439973,1084915,52030.76,1056911,"(B) Regional Rural Bank","2017-11-29"
"Canara Bank",4615548,2144077,6759625,183419.43,4278921,"(A) Public Sector Banks","2017-12-06"
"Canara Bank",645121,440093,1085214,52147.27,1057305,"(B) Regional Rural Bank","2017-12-06"
"Canara Bank",4618611,2142684,6761295,185174.26,4276833,"(A) Public Sector Banks","2017-12-13"
"Canara Bank",645263,440189,1085452,52147.42,1057312,"(B) Regional Rural Bank","2017-12-13"
"Canara Bank",4610957,2132099,6743056,186125.63,4259033,"(A) Public Sector Banks","2017-12-20"
"Canara Bank",645314,440203,1085517,52159.97,1057320,"(B) Regional Rural Bank","2017-12-20"
"Canara Bank",4617637,2118954,6736591,185833.02,4257239,"(A) Public Sector Banks","2017-12-27"
"Canara Bank",645514,440229,1085743,53271.34,1057335,"(B) Regional Rural Bank","2017-12-27"
"Canara Bank",4614453,2120758,6735211,188321.97,4249405,"(A) Public Sector Banks","2018-01-03"
"Canara Bank",645664,440287,1085951,53266.21,1057343,"(B) Regional Rural Bank","2018-01-03"
"Canara Bank",4605166,2110582,6715748,190492.6,4241755,"(A) Public Sector Banks","2018-01-10"
"Canara Bank",645716,440301,1086017,53184.68,1057357,"(B) Regional Rural Bank","2018-01-10"
"Canara Bank",4600284,2108117,6708401,189891.49,4238280,"(A) Public Sector Banks","2018-01-17"
"Canara Bank",645776,440328,1086104,53184.99,1057370,"(B) Regional Rural Bank","2018-01-17"
"Canara Bank",4594420,2103795,6698215,189050.32,4231656,"(A) Public Sector Banks","2018-01-24"
"Canara Bank",645804,440337,1086141,53246.14,1057389,"(B) Regional Rural Bank","2018-01-24"
"Canara Bank",4592016,2106337,6698353,190486.31,4232293,"(A) Public Sector Banks","2018-01-31"
"Canara Bank",645834,440366,1086200,53269.77,1057397,"(B) Regional Rural Bank","2018-01-31"
"Canara Bank",4604850,2099731,6704581,193185.63,4232986,"(A) Public Sector Banks","2018-02-07"
"Canara Bank",645871,440389,1086260,53470.71,1057416,"(B) Regional Rural Bank","2018-02-07"
"Canara Bank",4608466,2104194,6712660,193427.78,4233311,"(A) Public Sector Banks","2018-02-14"
"Canara Bank",645943,440425,1086368,53471.32,1057430,"(B) Regional Rural Bank","2018-02-14"
"Canara Bank",4613847,2101903,6715750,192942.97,4233666,"(A) Public Sector Banks","2018-02-21"
"Canara Bank",646003,440452,1086455,53327.04,1057440,"(B) Regional Rural Bank","2018-02-21"
"Canara Bank",4621324,2104686,6726010,195661.79,4235094,"(A) Public Sector Banks","2018-03-07"
"Canara Bank",646083,440512,1086595,53638.69,1057519,"(B) Regional Rural Bank","2018-03-07"
"Canara Bank",4626428,2106797,6733225,196742.47,4236237,"(A) Public Sector Banks","2018-03-14"
"Canara Bank",646139,440540,1086679,53514.67,1057531,"(B) Regional Rural Bank","2018-03-14"
"Canara Bank",4631040,2108862,6739902,197375.93,4238419,"(A) Public Sector Banks","2018-03-21"
"Canara Bank",646180,440567,1086747,53581.4,1057564,"(B) Regional Rural Bank","2018-03-21"
"Canara Bank",4907698,2230856,7138554,203924.65,4240365,"(A) Public Sector Banks","2018-03-28"
"Canara Bank",646208,440590,1086798,53923.71,1057582,"(B) Regional Rural Bank","2018-03-28"
"Canara Bank",4637642,2112623,6750265,205460.8,4241939,"(A) Public Sector Banks","2018-04-04"
"Canara Bank",646315,440692,1087007,54795.13,1057684,"(B) Regional Rural Bank","2018-04-04"
"Canara Bank",4642658,2114382,6757040,204942.76,4243587,"(A) Public Sector Banks","2018-04-11"
"Canara Bank",646356,440716,1087072,52992.48,1057702,"(B) Regional Rural Bank","2018-04-11"
"Canara Bank",4650212,2119963,6770175,205870.8,4244583,"(A) Public Sector Banks","2018-04-18"
"Canara Bank",646392,440732,1087124,55284.28,1057713,"(B) Regional Rural Bank","2018-04-18"
"Canara Bank",4655456,2121309,6776765,202876.85,4244241,"(A) Public Sector Banks","2018-04-25"
"Canara Bank",646441,440766,1087207,54517.12,1057723,"(B) Regional Rural Bank","2018-04-25"
"Canara Bank",4656170,2117717,6773887,203687.62,4244057,"(A) Public Sector Banks","2018-05-02"
"Canara Bank",646540,440836,1087376,54566.02,1057783,"(B) Regional Rural Bank","2018-05-02"
"Canara Bank",4663273,2119299,6782572,204336.43,4243845,"(A) Public Sector Banks","2018-05-09"
"Canara Bank",646601,440903,1087504,54566.06,1057832,"(B) Regional Rural Bank","2018-05-09"
"Canara Bank",4673628,2121940,6795568,202040.69,4243932,"(A) Public Sector Banks","2018-05-23"
"Canara Bank",646792,441021,1087813,54049.86,1057874,"(B) Regional Rural Bank","2018-05-23"
"Canara Bank",4677377,2123232,6800609,202377.41,4244084,"(A) Public Sector Banks","2018-05-30"
"Canara Bank",646878,432970,1079848,53944.49,1058311,"(B) Regional Rural Bank","2018-05-30"
"Canara Bank",4682514,2125023,6807537,203302.69,4244478,"(A) Public Sector Banks","2018-06-06"
"Canara Bank",646948,433013,1079961,54070.12,1058350,"(B) Regional Rural Bank","2018-06-06"
"Canara Bank",4690891,2146953,6837844,204342.34,4263339,"(A) Public Sector Banks","2018-06-13"
"Canara Bank",647156,441241,1088397,53932,1060373,"(B) Regional Rural Bank","2018-06-13"
"Canara Bank",4693170,2128658,6821828,202704.15,4245648,"(A) Public Sector Banks","2018-06-20"
"Canara Bank",647238,441293,1088531,53949.9,1060464,"(B) Regional Rural Bank","2018-06-20"
"Canara Bank",4698375,2130878,6829253,201922.66,4246383,"(A) Public Sector Banks","2018-06-27"
"Canara Bank",647366,441326,1088692,53906.28,1060596,"(B) Regional Rural Bank","2018-06-27"
"Canara Bank",4704904,2133803,6838707,203010.61,4247629,"(A) Public Sector Banks","2018-07-04"
"Canara Bank",647503,441434,1088937,53907.16,1060832,"(B) Regional Rural Bank","2018-07-04"
"Canara Bank",4717814,2138085,6855899,204143.32,4248330,"(A) Public Sector Banks","2018-07-18"
"Canara Bank",647500,441439,1088939,54207.57,1060684,"(B) Regional Rural Bank","2018-07-18"
"Canara Bank",4730755,2141779,6872534,205952.21,4249172,"(A) Public Sector Banks","2018-08-01"
"Canara Bank",648085,441774,1089859,54152.95,1060827,"(B) Regional Rural Bank","2018-08-01"
"Canara Bank",4737294,2144364,6881658,208405.25,4249859,"(A) Public Sector Banks","2018-08-08"
"Canara Bank",648324,441967,1090291,54464.32,1060963,"(B) Regional Rural Bank","2018-08-08"
"Canara Bank",4741317,2146291,6887608,207466.3,4250290,"(A) Public Sector Banks","2018-08-15"
"Canara Bank",651077,443906,1094983,54217.31,1066699,"(B) Regional Rural Bank","2018-08-15"
"Canara Bank",4746854,2148918,6895772,205963.36,4250668,"(A) Public Sector Banks","2018-08-22"
"Canara Bank",652429,444506,1096935,54223.65,1068639,"(B) Regional Rural Bank","2018-08-22"
"Canara Bank",4751931,2151284,6903215,206597.77,4250893,"(A) Public Sector Banks","2018-08-29"
"Canara Bank",652723,444553,1097276,54215.36,1068679,"(B) Regional Rural Bank","2018-08-29"
"Canara Bank",4757551,2153728,6911279,210316.98,4251146,"(A) Public Sector Banks","2018-09-05"
"Canara Bank",653593,445163,1098756,55537.94,1070401,"(B) Regional Rural Bank","2018-09-05"
"Canara Bank",4760930,2154929,6915859,214556.87,4250931,"(A) Public Sector Banks","2018-09-12"
"Canara Bank",654042,445445,1099487,55542.32,1071099,"(B) Regional Rural Bank","2018-09-12"
"Canara Bank",4765344,2156289,6921633,213434.85,4250198,"(A) Public Sector Banks","2018-09-19"
"Canara Bank",654643,445503,1100146,55488.4,1071706,"(B) Regional Rural Bank","2018-09-19"
"Canara Bank",4768400,2155699,6924099,212368.5,4248424,"(A) Public Sector Banks","2018-09-26"
"Canara Bank",654871,445684,1100555,55269.42,1072097,"(B) Regional Rural Bank","2018-09-26"
"Canara Bank",4772448,2157249,6929697,209524.08,4248375,"(A) Public Sector Banks","2018-10-03"
"Canara Bank",655194,445898,1101092,54639.82,1072613,"(B) Regional Rural Bank","2018-10-03"
"Canara Bank",4781944,2180545,6962489,212575.62,4267820,"(A) Public Sector Banks","2018-10-10"
"Canara Bank",655455,446079,1101534,54614.99,1073029,"(B) Regional Rural Bank","2018-10-10"
"Canara Bank",4782828,2161427,6944255,211581.28,4250783,"(A) Public Sector Banks","2018-10-17"
"Canara Bank",655587,446581,1102168,54700.76,1073627,"(B) Regional Rural Bank","2018-10-17"
"Canara Bank",4785450,2162785,6948235,209627.09,4251350,"(A) Public Sector Banks","2018-10-24"
"Canara Bank",655776,446745,1102521,54473.27,1073980,"(B) Regional Rural Bank","2018-10-24"
"Canara Bank",4789357,2164258,6953615,211739.18,4251302,"(A) Public Sector Banks","2018-10-31"
"Canara Bank",656181,447022,1103203,54313.17,1074706,"(B) Regional Rural Bank","2018-10-31"
"Canara Bank",4797172,2184796,6981968,215407.52,4249066,"(A) Public Sector Banks","2018-11-07"
"Canara Bank",656721,447396,1104117,54393.66,1075513,"(B) Regional Rural Bank","2018-11-07"
"Canara Bank",4797087,2166742,6963829,213854.54,4251639,"(A) Public Sector Banks","2018-11-14"
"Canara Bank",656979,447560,1104539,54223.67,1075826,"(B) Regional Rural Bank","2018-11-14"
"Canara Bank",4804205,2168675,6972880,212571.16,4253657,"(A) Public Sector Banks","2018-11-21"
"Canara Bank",657286,447767,1105053,53970.09,1076340,"(B) Regional Rural Bank","2018-11-21"
"Canara Bank",4871816,2191206,7063022,215264.17,4264639,"(A) Public Sector Banks","2018-11-28"
"Canara Bank",657476,447897,1105373,54057.97,1076601,"(B) Regional Rural Bank","2018-11-28"
"Canara Bank",4880449,2193721,7074170,217937.4,4265780,"(A) Public Sector Banks","2018-12-05"
"Canara Bank",657819,448118,1105937,54641.61,1077120,"(B) Regional Rural Bank","2018-12-05"
"Canara Bank",4887976,2196301,7084277,219614.58,4266487,"(A) Public Sector Banks","2018-12-12"
"Canara Bank",658164,448358,1106522,54563.31,1077632,"(B) Regional Rural Bank","2018-12-12"
"Canara Bank",4895893,2199277,7095170,219821.01,4266423,"(A) Public Sector Banks","2018-12-19"
"Canara Bank",658413,448533,1106946,54563.31,1078056,"(B) Regional Rural Bank","2018-12-19"
"Canara Bank",4898725,2200486,7099211,220059.9,4265429,"(A) Public Sector Banks","2018-12-26"
"Canara Bank",792411,477955,1270366,55950.51,1241468,"(B) Regional Rural Bank","2018-12-26"
"Canara Bank",4904120,2202830,7106950,221723.06,4262441,"(A) Public Sector Banks","2019-01-02"
"Canara Bank",794171,478573,1272744,57167.08,1243846,"(B) Regional Rural Bank","2019-01-02"
"Canara Bank",4918507,2207880,7126387,223740.17,4263844,"(A) Public Sector Banks","2019-01-16"
"Canara Bank",797897,479410,1277307,56857.87,1248377,"(B) Regional Rural Bank","2019-01-16"
"Canara Bank",4926470,2210781,7137251,222981.31,4265915,"(A) Public Sector Banks","2019-01-23"
"Canara Bank",810214,484980,1295194,56967.28,1264716,"(B) Regional Rural Bank","2019-01-23"
