Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
UCO Bank,3158901,2689552,5848453,131792.28,3954242,(A) Public Sector Banks,07/12/2017
Union Bank of India,5501879,1480370,6982249,128044.68,4886825,(A) Public Sector Banks,07/12/2017
United Bank of India,6714476,4398871,11113347,837867.59,10135134,(A) Public Sector Banks,07/12/2017
Vijaya Bank,822680,640039,1462719,18649.25,1461641,(A) Public Sector Banks,07/12/2017
Public Sector Banks Sub Total,128012577,106194164,234206741,5121020.85,180705183,(A) Public Sector Banks,07/12/2017
Allahabad Bank,918980,169109,1088089,25960.2,768114,(B) Regional Rural Bank,07/12/2017
Andhra Bank,164719,17034,181753,2527.92,100396,(B) Regional Rural Bank,07/12/2017
Bank of Baroda,4108102,1165240,5273342,131257.79,4536298,(B) Regional Rural Bank,07/12/2017
Bank of India,2882140,938744,3820884,72628.37,3652129,(B) Regional Rural Bank,07/12/2017
Bank of Maharashtra,731352,123797,855149,21966.35,798373,(B) Regional Rural Bank,07/12/2017
Canara Bank,641850,439080,1080930,52577.56,1053042,(B) Regional Rural Bank,07/12/2017
Central Bank of India,3513620,676706,4190326,116915.1,3810585,(B) Regional Rural Bank,07/12/2017
Dena Bank,386471,13413,399884,11809.43,288934,(B) Regional Rural Bank,07/12/2017
Indian Bank,405824,120366,526190,6364.84,456749,(B) Regional Rural Bank,07/12/2017
Indian Overseas Bank,997627,9721,1007348,25693.23,616138,(B) Regional Rural Bank,07/12/2017
Jammu & Kashmir Bank Ltd,87629,15561,103190,4737.33,19570,(B) Regional Rural Bank,07/12/2017
Punjab & Sind Bank,18529,696,19225,310.94,17345,(B) Regional Rural Bank,07/12/2017
Punjab National Bank,3104245,412827,3517072,107241.51,2989768,(B) Regional Rural Bank,07/12/2017
State Bank of India,10203401,2002488,12205889,264884.85,6159044,(B) Regional Rural Bank,07/12/2017
Syndicate Bank,2038817,549116,2587933,86661.52,2469730,(B) Regional Rural Bank,07/12/2017
UCO Bank,1382153,52897,1435050,24913.99,559146,(B) Regional Rural Bank,07/12/2017
Union Bank of India,902508,294283,1196791,27402.16,751597,(B) Regional Rural Bank,07/12/2017
United Bank of India,7734668,105535,7840203,180766.61,6578894,(B) Regional Rural Bank,07/12/2017
Regional Rural Banks Sub Total,40222635,7106613,47329248,1164619.69,35625852,(B) Regional Rural Bank,07/12/2017
Axis Bank Ltd,108369,616700,725069,18900.49,644749,(C) Major Private Banks,07/12/2017
City Union Bank Ltd,15759,68199,83958,1462.56,71147,(C) Major Private Banks,07/12/2017
Federal Bank Ltd,387228,80849,468077,18290.85,413442,(C) Major Private Banks,07/12/2017
HDFC Bank Ltd,331304,1438955,1770259,83044.09,1769581,(C) Major Private Banks,07/12/2017
ICICI Bank Ltd,3187860,383269,3571129,20909.32,3571129,(C) Major Private Banks,07/12/2017
IndusInd Bank Ltd,41902,400831,442733,2832.62,418287,(C) Major Private Banks,07/12/2017
Jammu & Kashmir Bank Ltd,1335306,135132,1470438,52784.72,1160599,(C) Major Private Banks,07/12/2017
Karur Vysya Bank,24219,156313,180532,0.68,135670,(C) Major Private Banks,07/12/2017
Kotak Mahindra Bank Ltd,108118,72357,180475,1793.27,132952,(C) Major Private Banks,07/12/2017
Lakshmi Vilas Bank Ltd,49269,128109,177378,1698.81,176022,(C) Major Private Banks,07/12/2017
RBL Bank Ltd,59787,35520,95307,273.6,95307,(C) Major Private Banks,07/12/2017
South Indian Bank Ltd,30320,174934,205254,4387.73,62751,(C) Major Private Banks,07/12/2017
Yes Bank Ltd,7875,7705,15580,224.35,14407,(C) Major Private Banks,07/12/2017
Major Private Banks Sub Total,5687316,3698873,9386189,206603.11,8666043,(C) Major Private Banks,07/12/2017
Public Sector Banks,128403882,106459882,234863764,5112770.82,180917777,Summary,07/19/2017
Regional Rural Banks,40332054,7125064,47457118,1159045.93,35664904,Summary,07/19/2017
Private Sector Banks,5719465,3709880,9429345,205845.49,8754402,Summary,07/19/2017
Grand Total,174455401,117294826,291750227,6477662.24,225337083,Summary,07/19/2017
Allahabad Bank,5454377,1223835,6678212,133684.04,5188235,(A) Public Sector Banks,07/19/2017
Andhra Bank,1608108,808024,2416132,30238.97,1936384,(A) Public Sector Banks,07/19/2017
Bank of Baroda,8104169,12936370,21040539,494477.01,19622137,(A) Public Sector Banks,07/19/2017
Bank of India,8378219,9326310,17704529,350627.22,16954017,(A) Public Sector Banks,07/19/2017
Bank of Maharashtra,3526678,1110367,4637045,93462.94,921887,(A) Public Sector Banks,07/19/2017
Canara Bank,4509284,2086469,6595753,174519.19,4280859,(A) Public Sector Banks,07/19/2017
Central Bank of India,7782536,2009748,9792284,166433.88,7229933,(A) Public Sector Banks,07/19/2017
Corporation Bank,1362671,1338573,2701244,101422.55,2549579,(A) Public Sector Banks,07/19/2017
Dena Bank,3237839,909302,4147141,75384.51,2568966,(A) Public Sector Banks,07/19/2017
IDBI Bank Ltd.,463504,361575,825079,18688.59,667152,(A) Public Sector Banks,07/19/2017
Indian Bank,2178797,1087159,3265956,44187.87,3230225,(A) Public Sector Banks,07/19/2017
Indian Overseas Bank,964324,3364666,4328990,71883.73,4086710,(A) Public Sector Banks,07/19/2017
Oriental Bank of Commerce,2291953,1766017,4057970,409743.26,3714936,(A) Public Sector Banks,07/19/2017
Punjab & Sind Bank,489166,259067,748233,51082.88,716122,(A) Public Sector Banks,07/19/2017
Punjab National Bank,14214857,2659135,16873992,298562.66,13459639,(A) Public Sector Banks,07/19/2017
State Bank of India,44575119,54592827,99167946,1370110.14,69543293,(A) Public Sector Banks,07/19/2017
Syndicate Bank,3008152,1377288,4385440,114029.97,3808556,(A) Public Sector Banks,07/19/2017
UCO Bank,3159752,2690384,5850136,131708.07,3956223,(A) Public Sector Banks,07/19/2017
Union Bank of India,5516763,1487820,7004583,127557.18,4883912,(A) Public Sector Banks,07/19/2017
United Bank of India,6754934,4424907,11179841,836316.9,10137371,(A) Public Sector Banks,07/19/2017
Vijaya Bank,822680,640039,1462719,18649.25,1461641,(A) Public Sector Banks,07/19/2017
Public Sector Banks Sub Total,128403882,106459882,234863764,5112770.82,180917777,(A) Public Sector Banks,07/19/2017
Allahabad Bank,919055,169109,1088164,25663.54,768114,(B) Regional Rural Bank,07/19/2017
Andhra Bank,164754,17041,181795,2480.47,100425,(B) Regional Rural Bank,07/19/2017
Bank of Baroda,4131449,1171310,5302759,130111.53,4550368,(B) Regional Rural Bank,07/19/2017
Bank of India,2888465,941346,3829811,72174.94,3663230,(B) Regional Rural Bank,07/19/2017
Bank of Maharashtra,731426,123806,855232,21816.42,798373,(B) Regional Rural Bank,07/19/2017
Canara Bank,641962,439154,1081116,53117.83,1053225,(B) Regional Rural Bank,07/19/2017
Central Bank of India,3513875,676706,4190581,116711.64,3809892,(B) Regional Rural Bank,07/19/2017
Dena Bank,387981,13423,401404,11766.43,288934,(B) Regional Rural Bank,07/19/2017
Indian Bank,406162,120434,526596,6356.86,457352,(B) Regional Rural Bank,07/19/2017
Indian Overseas Bank,998111,9719,1007830,25575.39,616138,(B) Regional Rural Bank,07/19/2017
Jammu & Kashmir Bank Ltd,87651,15590,103241,4713.4,19570,(B) Regional Rural Bank,07/19/2017
Punjab & Sind Bank,18554,696,19250,309.12,17354,(B) Regional Rural Bank,07/19/2017
Punjab National Bank,3106439,413648,3520087,106747.82,3000775,(B) Regional Rural Bank,07/19/2017
State Bank of India,10238882,2009731,12248613,262734.69,6158649,(B) Regional Rural Bank,07/19/2017
Syndicate Bank,2038891,549011,2587902,86190.81,2469730,(B) Regional Rural Bank,07/19/2017
UCO Bank,1388416,52962,1441378,25184.59,559146,(B) Regional Rural Bank,07/19/2017
Union Bank of India,906135,295835,1201970,27521.63,751765,(B) Regional Rural Bank,07/19/2017
United Bank of India,7763846,105543,7869389,179868.84,6581864,(B) Regional Rural Bank,07/19/2017
Regional Rural Banks Sub Total,40332054,7125064,47457118,1159045.93,35664904,(B) Regional Rural Bank,07/19/2017
Axis Bank Ltd,108553,618235,726788,18354.95,646149,(C) Major Private Banks,07/19/2017
City Union Bank Ltd,15759,67785,83544,1458.15,70787,(C) Major Private Banks,07/19/2017
Federal Bank Ltd,388272,80968,469240,18307.17,414022,(C) Major Private Banks,07/19/2017
HDFC Bank Ltd,331314,1438964,1770278,81856.88,1769600,(C) Major Private Banks,07/19/2017
ICICI Bank Ltd,3216392,392225,3608617,20301.75,3608617,(C) Major Private Banks,07/19/2017
IndusInd Bank Ltd,41913,400943,442856,3228.49,418317,(C) Major Private Banks,07/19/2017
Jammu & Kashmir Bank Ltd,1337492,135183,1472675,52571.89,1161375,(C) Major Private Banks,07/19/2017
Karur Vysya Bank,24399,156761,181160,1563.39,178822,(C) Major Private Banks,07/19/2017
Kotak Mahindra Bank Ltd,108105,72332,180437,1773.04,132929,(C) Major Private Banks,07/19/2017
Lakshmi Vilas Bank Ltd,49285,128316,177601,1550.58,176131,(C) Major Private Banks,07/19/2017
RBL Bank Ltd,59787,35520,95307,273.18,95307,(C) Major Private Banks,07/19/2017
South Indian Bank Ltd,30320,174934,205254,4387.73,67939,(C) Major Private Banks,07/19/2017
Yes Bank Ltd,7874,7714,15588,218.31,14407,(C) Major Private Banks,07/19/2017
Major Private Banks Sub Total,5719465,3709880,9429345,205845.49,8754402,(C) Major Private Banks,07/19/2017
Public Sector Banks,129048238,107240645,236288883,5141450.58,181683514,Summary,07/26/2017
Regional Rural Banks,40373138,7135043,47508181,1148433.88,35689180,Summary,07/26/2017
Private Sector Banks,5741306,3713246,9454552,202752.48,8787357,Summary,07/26/2017
Grand Total,175162682,118088934,293251616,6492636.94,226160051,Summary,07/26/2017
Allahabad Bank,5457117,1225880,6682997,133915.44,5191473,(A) Public Sector Banks,07/26/2017
Andhra Bank,1525453,890883,2416336,31545.97,1936384,(A) Public Sector Banks,07/26/2017
Bank of Baroda,8155042,13026871,21181913,495817.6,19745755,(A) Public Sector Banks,07/26/2017
Bank of India,8408906,9356076,17764982,351804.33,16963438,(A) Public Sector Banks,07/26/2017
Bank of Maharashtra,3560993,1112026,4673019,93089.4,928322,(A) Public Sector Banks,07/26/2017
Canara Bank,4523968,2080398,6604366,174099.02,4282653,(A) Public Sector Banks,07/26/2017
Central Bank of India,7826102,2015501,9841603,166676.4,7256709,(A) Public Sector Banks,07/26/2017
Corporation Bank,1363236,1338894,2702130,100156.27,2550956,(A) Public Sector Banks,07/26/2017
Dena Bank,3254506,909968,4164474,75879.06,2568013,(A) Public Sector Banks,07/26/2017
IDBI Bank Ltd.,463577,361621,825198,18757.7,667301,(A) Public Sector Banks,07/26/2017
Indian Bank,2179217,1087352,3266569,43666.45,3230838,(A) Public Sector Banks,07/26/2017
Indian Overseas Bank,965063,3367364,4332427,71354.77,4089105,(A) Public Sector Banks,07/26/2017
Oriental Bank of Commerce,2298432,1768570,4067002,408268.99,3719218,(A) Public Sector Banks,07/26/2017
Punjab & Sind Bank,489509,259144,748653,52605.15,716154,(A) Public Sector Banks,07/26/2017
Punjab National Bank,14268294,2665574,16933868,299247.91,13455891,(A) Public Sector Banks,07/26/2017
State Bank of India,45012034,55133280,100145314,1390594.64,70126983,(A) Public Sector Banks,07/26/2017
Syndicate Bank,3010924,1377726,4388650,112823.2,3811241,(A) Public Sector Banks,07/26/2017
UCO Bank,3160902,2690434,5851336,132070.4,3958019,(A) Public Sector Banks,07/26/2017
Union Bank of India,5516763,1487820,7004583,127557.18,4883912,(A) Public Sector Banks,07/26/2017
United Bank of India,6785520,4445224,11230744,842871.44,10139508,(A) Public Sector Banks,07/26/2017
Vijaya Bank,822680,640039,1462719,18649.25,1461641,(A) Public Sector Banks,07/26/2017
Public Sector Banks Sub Total,129048238,107240645,236288883,5141450.58,181683514,(A) Public Sector Banks,07/26/2017
Allahabad Bank,919122,169109,1088231,25565.01,768114,(B) Regional Rural Bank,07/26/2017
Andhra Bank,164829,17044,181873,2425.61,100485,(B) Regional Rural Bank,07/26/2017
Bank of Baroda,4156991,1177540,5334531,130422.67,4566073,(B) Regional Rural Bank,07/26/2017
Bank of India,2894460,943526,3837986,72221.01,3663230,(B) Regional Rural Bank,07/26/2017
Bank of Maharashtra,731950,123806,855756,21809.45,798373,(B) Regional Rural Bank,07/26/2017
Canara Bank,642022,439181,1081203,52708.7,1053305,(B) Regional Rural Bank,07/26/2017
Central Bank of India,3513703,676711,4190414,117070.23,3808376,(B) Regional Rural Bank,07/26/2017
Dena Bank,389188,13432,402620,11728.16,288934,(B) Regional Rural Bank,07/26/2017
Indian Bank,406186,120555,526741,6271.56,457428,(B) Regional Rural Bank,07/26/2017
Indian Overseas Bank,998464,9720,1008184,25821.32,616138,(B) Regional Rural Bank,07/26/2017
Jammu & Kashmir Bank Ltd,87693,15603,103296,4706.51,19570,(B) Regional Rural Bank,07/26/2017
Punjab & Sind Bank,18575,697,19272,308.06,17359,(B) Regional Rural Bank,07/26/2017
Punjab National Bank,3107229,413686,3520915,106423.91,3008623,(B) Regional Rural Bank,07/26/2017
State Bank of India,10238882,2009731,12248613,262734.69,6158649,(B) Regional Rural Bank,07/26/2017
Syndicate Bank,2038920,549026,2587946,86515.71,2469730,(B) Regional Rural Bank,07/26/2017
UCO Bank,1392059,52972,1445031,25318.92,559146,(B) Regional Rural Bank,07/26/2017
Union Bank of India,909254,297170,1206424,27696.58,751904,(B) Regional Rural Bank,07/26/2017
United Bank of India,7763611,105534,7869145,168685.79,6583743,(B) Regional Rural Bank,07/26/2017
Regional Rural Banks Sub Total,40373138,7135043,47508181,1148433.88,35689180,(B) Regional Rural Bank,07/26/2017
Axis Bank Ltd,108915,620058,728973,17898.85,648007,(C) Major Private Banks,07/26/2017
City Union Bank Ltd,15759,68199,83958,1462.56,71147,(C) Major Private Banks,07/26/2017
Federal Bank Ltd,389275,81051,470326,18093.28,414591,(C) Major Private Banks,07/26/2017
HDFC Bank Ltd,331321,1439027,1770348,80735.18,1769670,(C) Major Private Banks,07/26/2017
ICICI Bank Ltd,3235051,402404,3637455,19848.93,3637455,(C) Major Private Banks,07/26/2017
IndusInd Bank Ltd,41946,400993,442939,2520.66,418456,(C) Major Private Banks,07/26/2017
Jammu & Kashmir Bank Ltd,1339225,125613,1464838,52377.97,1162028,(C) Major Private Banks,07/26/2017
Karur Vysya Bank,24472,156911,181383,1614.32,179118,(C) Major Private Banks,07/26/2017
Kotak Mahindra Bank Ltd,108115,72316,180431,1770.07,132914,(C) Major Private Banks,07/26/2017
Lakshmi Vilas Bank Ltd,49328,128502,177830,1552.31,176318,(C) Major Private Banks,07/26/2017
RBL Bank Ltd,59787,35520,95307,273.04,95307,(C) Major Private Banks,07/26/2017
South Indian Bank Ltd,30320,174934,205254,4387.73,67939,(C) Major Private Banks,07/26/2017
Yes Bank Ltd,7792,7718,15510,217.57,14407,(C) Major Private Banks,07/26/2017
Major Private Banks Sub Total,5741306,3713246,9454552,202752.48,8787357,(C) Major Private Banks,07/26/2017
Public Sector Banks,129504410,107660716,237165126,5177775.6,182211933,Summary,08/02/2017
Regional Rural Banks,40511181,7163285,47674466,1169967.54,35718732,Summary,08/02/2017
Private Sector Banks,5760075,3723627,9483702,205533.37,8822879,Summary,08/02/2017
Grand Total,175775666,118547628,294323294,6553276.51,226753544,Summary,08/02/2017
Allahabad Bank,5459856,1228139,6687995,136230.63,5194377,(A) Public Sector Banks,08/02/2017
Andhra Bank,1525134,890537,2415671,30739.71,1945384,(A) Public Sector Banks,08/02/2017
Bank of Baroda,8209517,13120168,21329685,498588.91,19876567,(A) Public Sector Banks,08/02/2017
Bank of India,8441048,9386291,17827339,353366.17,16988403,(A) Public Sector Banks,08/02/2017
Bank of Maharashtra,3604669,1115500,4720169,93286.09,936126,(A) Public Sector Banks,08/02/2017
Canara Bank,4507091,2107769,6614860,176862.58,4283999,(A) Public Sector Banks,08/02/2017
Central Bank of India,7881833,2023725,9905558,168051.39,7403056,(A) Public Sector Banks,08/02/2017
Corporation Bank,1363748,1339192,2702940,99839.21,2560267,(A) Public Sector Banks,08/02/2017
Dena Bank,3268688,911690,4180378,78602.52,2567530,(A) Public Sector Banks,08/02/2017
IDBI Bank Ltd.,463577,361621,825198,18757.7,667301,(A) Public Sector Banks,08/02/2017
Indian Bank,2180718,1087638,3268356,44886.76,3234438,(A) Public Sector Banks,08/02/2017
Indian Overseas Bank,966707,3375201,4341908,72751.9,4099106,(A) Public Sector Banks,08/02/2017
Oriental Bank of Commerce,2305971,1772148,4078119,410369.58,3722286,(A) Public Sector Banks,08/02/2017
Punjab & Sind Bank,489816,259320,749136,53261.76,716198,(A) Public Sector Banks,08/02/2017
Punjab National Bank,14311982,2670476,16982458,301529.06,13451855,(A) Public Sector Banks,08/02/2017
State Bank of India,45158648,55309544,100468192,1390656.81,70314975,(A) Public Sector Banks,08/02/2017
Syndicate Bank,3013627,1378254,4391881,114182.58,3810690,(A) Public Sector Banks,08/02/2017
UCO Bank,3161665,2690961,5852626,133209.07,3959589,(A) Public Sector Banks,08/02/2017
Union Bank of India,5553461,1525269,7078730,127829.3,4875650,(A) Public Sector Banks,08/02/2017
United Bank of India,6815024,4467234,11282258,856124.63,10142495,(A) Public Sector Banks,08/02/2017
Vijaya Bank,821630,640039,1461669,18649.25,1461641,(A) Public Sector Banks,08/02/2017
Public Sector Banks Sub Total,129504410,107660716,237165126,5177775.6,182211933,(A) Public Sector Banks,08/02/2017
Allahabad Bank,919207,169109,1088316,25486.72,768114,(B) Regional Rural Bank,08/02/2017
Andhra Bank,164872,17050,181922,2397.83,100495,(B) Regional Rural Bank,08/02/2017
Bank of Baroda,4187924,1185808,5373732,130844.62,4585280,(B) Regional Rural Bank,08/02/2017
Bank of India,2900955,945899,3846854,72224.41,3663230,(B) Regional Rural Bank,08/02/2017
Bank of Maharashtra,731543,123812,855355,21591.18,798373,(B) Regional Rural Bank,08/02/2017
Canara Bank,642044,439192,1081236,52638.94,1053338,(B) Regional Rural Bank,08/02/2017
Central Bank of India,3514379,677255,4191634,116721.49,3807457,(B) Regional Rural Bank,08/02/2017
Dena Bank,390171,13416,403587,11882.26,288934,(B) Regional Rural Bank,08/02/2017
Indian Bank,406333,120780,527113,6423.74,457461,(B) Regional Rural Bank,08/02/2017
Indian Overseas Bank,998713,9721,1008434,26406,616138,(B) Regional Rural Bank,08/02/2017
Jammu & Kashmir Bank Ltd,87693,15603,103296,4706.51,19570,(B) Regional Rural Bank,08/02/2017
Punjab & Sind Bank,18607,695,19302,308.81,17369,(B) Regional Rural Bank,08/02/2017
Punjab National Bank,3108624,413739,3522363,106547.71,3014129,(B) Regional Rural Bank,08/02/2017
State Bank of India,10300032,2023067,12323099,266066.06,6161440,(B) Regional Rural Bank,08/02/2017
Syndicate Bank,2038931,549027,2587958,86532.54,2469730,(B) Regional Rural Bank,08/02/2017
UCO Bank,1390915,53029,1443944,25575.36,559346,(B) Regional Rural Bank,08/02/2017
Union Bank of India,916872,300432,1217304,28026.06,752079,(B) Regional Rural Bank,08/02/2017
United Bank of India,7793366,105651,7899017,185587.31,6586249,(B) Regional Rural Bank,08/02/2017
Regional Rural Banks Sub Total,40511181,7163285,47674466,1169967.54,35718732,(B) Regional Rural Bank,08/02/2017
Axis Bank Ltd,109207,622835,732042,18479.39,650597,(C) Major Private Banks,08/02/2017
City Union Bank Ltd,15759,68217,83976,1525.13,79235,(C) Major Private Banks,08/02/2017
