Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Central Bank of India,3599102,702778,4301880,97155.27,3979399,(B) Regional Rural Bank,08/10/2016
Dena Bank,289489,21227,310716,3757.47,285792,(B) Regional Rural Bank,08/10/2016
Indian Bank,350095,80956,431051,3882.93,346960,(B) Regional Rural Bank,08/10/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,08/10/2016
Jammu & Kashmir Bank Ltd,76423,14717,91140,3245.6,16260,(B) Regional Rural Bank,08/10/2016
Punjab & Sind Bank,14230,2994,17224,29.18,12110,(B) Regional Rural Bank,08/10/2016
Punjab National Bank,2981756,366093,3347849,71534.01,2417784,(B) Regional Rural Bank,08/10/2016
State Bank of Bikaner & Jaipur,2062760,46375,2109135,32245.99,1306647,(B) Regional Rural Bank,08/10/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,08/10/2016
State Bank of India,6393954,1149312,7543266,119942.77,3809418,(B) Regional Rural Bank,08/10/2016
State Bank of Mysore,278639,84464,363103,1439.5,316704,(B) Regional Rural Bank,08/10/2016
State Bank of Patiala,50217,672,50889,1256.83,36785,(B) Regional Rural Bank,08/10/2016
Syndicate Bank,1918939,458801,2377740,59804.3,2094930,(B) Regional Rural Bank,08/10/2016
UCO Bank,1118252,35725,1153977,20.56,557167,(B) Regional Rural Bank,08/10/2016
Union Bank of India,626134,176678,802812,4137.29,726098,(B) Regional Rural Bank,08/10/2016
United Bank of India,5972448,88460,6060908,120056.04,2420013,(B) Regional Rural Bank,08/10/2016
Regional Rural Banks Sub Total,35186808,5762947,40949755,713917.3,28540411,(B) Regional Rural Bank,08/10/2016
Axis Bank Ltd,126837,462822,589659,8183.49,541920,(C) Major Private Banks,08/10/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,08/10/2016
Federal Bank Ltd,370586,73846,444432,14180.4,400911,(C) Major Private Banks,08/10/2016
HDFC Bank Ltd,342483,1340059,1682542,68529.23,1681864,(C) Major Private Banks,08/10/2016
ICICI Bank Ltd,2788264,323013,3111277,14904,3050382,(C) Major Private Banks,08/10/2016
IndusInd Bank Ltd,38895,347822,386717,2039.45,370536,(C) Major Private Banks,08/10/2016
Jammu & Kashmir Bank Ltd,1202606,124563,1327169,35639.22,1129049,(C) Major Private Banks,08/10/2016
Karur Vysya Bank,21255,134858,156113,1271.89,142695,(C) Major Private Banks,08/10/2016
Kotak Mahindra Bank Ltd,109198,75265,184463,1813.32,113439,(C) Major Private Banks,08/10/2016
Lakshmi Vilas Bank Ltd,60064,105889,165953,1273.03,162597,(C) Major Private Banks,08/10/2016
RBL Bank Ltd,59787,35520,95307,174.36,95307,(C) Major Private Banks,08/10/2016
South Indian Bank Ltd,39353,159809,199162,3150.07,68315,(C) Major Private Banks,08/10/2016
Yes Bank Ltd,7757,6025,13782,150.48,12094,(C) Major Private Banks,08/10/2016
Major Private Banks Sub Total,5181498,3253654,8435152,152359.7,7838704,(C) Major Private Banks,08/10/2016
Public Sector Banks,105241656,82701821,187943477,3302888.89,152141347,Summary,08/17/2016
Regional Rural Banks,35272161,5773209,41045370,710195.41,28657626,Summary,08/17/2016
Private Sector Banks,5191238,3255334,8446572,153326.31,7848323,Summary,08/17/2016
Grand Total,145705055,91730364,237435419,4166410.61,188647296,Summary,08/17/2016
Allahabad Bank,4160427,1001028,5161455,62720.53,4371498,(A) Public Sector Banks,08/17/2016
Andhra Bank,1499065,721751,2220816,23039.08,1917825,(A) Public Sector Banks,08/17/2016
Bank of Baroda,6361424,8096977,14458401,292249.01,13486582,(A) Public Sector Banks,08/17/2016
Bank of India,6300281,7396549,13696830,202843.76,12842634,(A) Public Sector Banks,08/17/2016
Bank of Maharashtra,2570361,843696,3414057,59975.34,1723509,(A) Public Sector Banks,08/17/2016
Bhartiya Mahila Bank,0,67490,67490,1558.87,64176,(A) Public Sector Banks,08/17/2016
Canara Bank,5284468,2348827,7633295,137807.49,7139649,(A) Public Sector Banks,08/17/2016
Central Bank of India,6283212,1606967,7890179,100106.69,5898029,(A) Public Sector Banks,08/17/2016
Corporation Bank,1331137,1320641,2651778,76780.77,2572068,(A) Public Sector Banks,08/17/2016
Dena Bank,2489345,849957,3339302,39322.21,2301545,(A) Public Sector Banks,08/17/2016
IDBI Bank Ltd.,599221,512928,1112149,10923.45,931460,(A) Public Sector Banks,08/17/2016
Indian Bank,1978913,1009476,2988389,32080.73,2910839,(A) Public Sector Banks,08/17/2016
Indian Overseas Bank,1428748,2433885,3862633,47805.53,3729205,(A) Public Sector Banks,08/17/2016
Oriental Bank of Commerce,2260344,1519302,3779646,313513.5,3628503,(A) Public Sector Banks,08/17/2016
Punjab & Sind Bank,835090,426375,1261465,47875.39,1253265,(A) Public Sector Banks,08/17/2016
Punjab National Bank,11695958,2141678,13837636,191387.81,9957506,(A) Public Sector Banks,08/17/2016
State Bank of Bikaner & Jaipur,1917173,1848538,3765711,103087.09,3266783,(A) Public Sector Banks,08/17/2016
State Bank of Hyderabad,996688,1810375,2807063,31657.92,2740078,(A) Public Sector Banks,08/17/2016
State Bank of India,28875372,34939549,63814921,616690.52,46798260,(A) Public Sector Banks,08/17/2016
State Bank of Mysore,783520,220555,1004075,8892.07,832500,(A) Public Sector Banks,08/17/2016
State Bank of Patiala,426345,783195,1209540,20213.03,1143065,(A) Public Sector Banks,08/17/2016
State Bank of Travancore,72688,644574,717262,14015.3,369993,(A) Public Sector Banks,08/17/2016
Syndicate Bank,2836924,1241872,4078796,88668.09,3668882,(A) Public Sector Banks,08/17/2016
UCO Bank,3708848,3754804,7463652,183401.16,6947627,(A) Public Sector Banks,08/17/2016
Union Bank of India,4580285,1283289,5863574,93442.28,5429664,(A) Public Sector Banks,08/17/2016
United Bank of India,5140478,3288976,8429454,488182.82,4818125,(A) Public Sector Banks,08/17/2016
Vijaya Bank,825341,588567,1413908,14648.46,1398077,(A) Public Sector Banks,08/17/2016
Public Sector Banks Sub Total,105241656,82701821,187943477,3302888.89,152141347,(A) Public Sector Banks,08/17/2016
Allahabad Bank,654598,156372,810970,8023.15,764475,(B) Regional Rural Bank,08/17/2016
Andhra Bank,149337,13366,162703,1751.26,142962,(B) Regional Rural Bank,08/17/2016
Bank of Baroda,3517320,947991,4465311,81692.63,3627031,(B) Regional Rural Bank,08/17/2016
Bank of India,2488235,810117,3298352,31656.79,3174302,(B) Regional Rural Bank,08/17/2016
Bank of Maharashtra,381865,68491,450356,6406.96,450356,(B) Regional Rural Bank,08/17/2016
Canara Bank,584537,400971,985508,21450.86,985508,(B) Regional Rural Bank,08/17/2016
Central Bank of India,3591924,698264,4290188,96570.43,3968588,(B) Regional Rural Bank,08/17/2016
Dena Bank,289927,21277,311204,3821.56,285792,(B) Regional Rural Bank,08/17/2016
Indian Bank,350324,80989,431313,3898.47,347040,(B) Regional Rural Bank,08/17/2016
Indian Overseas Bank,886841,9717,896558,16131.31,616138,(B) Regional Rural Bank,08/17/2016
Jammu & Kashmir Bank Ltd,76423,14717,91140,3245.6,16260,(B) Regional Rural Bank,08/17/2016
Punjab & Sind Bank,14246,3000,17246,30.04,12110,(B) Regional Rural Bank,08/17/2016
Punjab National Bank,2983696,366563,3350259,71615.31,2419808,(B) Regional Rural Bank,08/17/2016
State Bank of Bikaner & Jaipur,2072910,46685,2119595,32437.95,1306832,(B) Regional Rural Bank,08/17/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,08/17/2016
State Bank of India,6412590,1153006,7565596,117908.67,3810929,(B) Regional Rural Bank,08/17/2016
State Bank of Mysore,278685,84481,363166,1439.62,316704,(B) Regional Rural Bank,08/17/2016
State Bank of Patiala,50404,672,51076,1226.53,36785,(B) Regional Rural Bank,08/17/2016
Syndicate Bank,1926030,460167,2386197,60368.79,2163772,(B) Regional Rural Bank,08/17/2016
UCO Bank,1118252,35725,1153977,20.56,557167,(B) Regional Rural Bank,08/17/2016
Union Bank of India,628602,177860,806462,4155.04,726172,(B) Regional Rural Bank,08/17/2016
United Bank of India,6041571,89096,6130667,120277.59,2420521,(B) Regional Rural Bank,08/17/2016
Regional Rural Banks Sub Total,35272161,5773209,41045370,710195.41,28657626,(B) Regional Rural Bank,08/17/2016
Axis Bank Ltd,126837,459224,586061,8166.57,538394,(C) Major Private Banks,08/17/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,08/17/2016
Federal Bank Ltd,371983,73953,445936,14098.39,402165,(C) Major Private Banks,08/17/2016
HDFC Bank Ltd,343777,1342099,1685876,69339.96,1685198,(C) Major Private Banks,08/17/2016
ICICI Bank Ltd,2794963,323115,3118078,14842.34,3057183,(C) Major Private Banks,08/17/2016
IndusInd Bank Ltd,39041,350252,389293,2273.1,371529,(C) Major Private Banks,08/17/2016
Jammu & Kashmir Bank Ltd,1202606,124563,1327169,35639.22,1129049,(C) Major Private Banks,08/17/2016
Karur Vysya Bank,21327,135317,156644,1306.36,143246,(C) Major Private Banks,08/17/2016
Kotak Mahindra Bank Ltd,109202,75267,184469,1782.47,113445,(C) Major Private Banks,08/17/2016
Lakshmi Vilas Bank Ltd,60190,106026,166216,1356.02,162597,(C) Major Private Banks,08/17/2016
RBL Bank Ltd,59787,35520,95307,175.36,95307,(C) Major Private Banks,08/17/2016
South Indian Bank Ltd,39353,159809,199162,3150.07,68315,(C) Major Private Banks,08/17/2016
Yes Bank Ltd,7759,6026,13785,145.66,12300,(C) Major Private Banks,08/17/2016
Major Private Banks Sub Total,5191238,3255334,8446572,153326.31,7848323,(C) Major Private Banks,08/17/2016
Public Sector Banks,106095034,83279392,189374426,3309015.38,152648245,Summary,08/24/2016
Regional Rural Banks,35626525,5800009,41426534,717943.04,28731437,Summary,08/24/2016
Private Sector Banks,5198462,3264951,8463413,151994.68,7866016,Summary,08/24/2016
Grand Total,146920021,92344352,239264373,4178953.1,189245698,Summary,08/24/2016
Allahabad Bank,4204949,1004275,5209224,63485.32,4376966,(A) Public Sector Banks,08/24/2016
Andhra Bank,1500729,722005,2222734,23067.92,1917963,(A) Public Sector Banks,08/24/2016
Bank of Baroda,6430485,8186692,14617177,293832.77,13625678,(A) Public Sector Banks,08/24/2016
Bank of India,6348312,7436760,13785072,203106.13,12847627,(A) Public Sector Banks,08/24/2016
Bank of Maharashtra,2591686,847596,3439282,59848.54,1723509,(A) Public Sector Banks,08/24/2016
Bhartiya Mahila Bank,0,69176,69176,1654.66,69176,(A) Public Sector Banks,08/24/2016
Canara Bank,5284331,2367478,7651809,137887.3,7143046,(A) Public Sector Banks,08/24/2016
Central Bank of India,6330081,1616084,7946165,101004.81,5919192,(A) Public Sector Banks,08/24/2016
Corporation Bank,1333754,1323105,2656859,75928.93,2573820,(A) Public Sector Banks,08/24/2016
Dena Bank,2509422,847745,3357167,39166.29,2301545,(A) Public Sector Banks,08/24/2016
IDBI Bank Ltd.,616766,519070,1135836,14340.86,949577,(A) Public Sector Banks,08/24/2016
Indian Bank,1988426,1011374,2999800,31953.58,2913120,(A) Public Sector Banks,08/24/2016
Indian Overseas Bank,1428748,2433885,3862633,47805.53,3730544,(A) Public Sector Banks,08/24/2016
Oriental Bank of Commerce,2266898,1521391,3788289,311427.63,3630853,(A) Public Sector Banks,08/24/2016
Punjab & Sind Bank,835329,426375,1261704,47606.28,1253376,(A) Public Sector Banks,08/24/2016
Punjab National Bank,11747260,2146367,13893627,192553.22,9960220,(A) Public Sector Banks,08/24/2016
State Bank of Bikaner & Jaipur,1922513,1853369,3775882,102535.58,3266495,(A) Public Sector Banks,08/24/2016
State Bank of Hyderabad,996688,1810375,2807063,31078.81,2740078,(A) Public Sector Banks,08/24/2016
State Bank of India,29271285,35285657,64556942,616708.27,47094819,(A) Public Sector Banks,08/24/2016
State Bank of Mysore,788516,220872,1009388,9023.8,836101,(A) Public Sector Banks,08/24/2016
State Bank of Patiala,426389,783203,1209592,20024.29,1143082,(A) Public Sector Banks,08/24/2016
State Bank of Travancore,73497,649343,722840,14549.69,370966,(A) Public Sector Banks,08/24/2016
Syndicate Bank,2842294,1242851,4085145,87247.18,3670914,(A) Public Sector Banks,08/24/2016
UCO Bank,3712672,3755139,7467811,183438.67,6947627,(A) Public Sector Banks,08/24/2016
Union Bank of India,4616782,1287262,5904044,93909.45,5424304,(A) Public Sector Banks,08/24/2016
United Bank of India,5201881,3323406,8525287,491181.31,4819237,(A) Public Sector Banks,08/24/2016
Vijaya Bank,825341,588537,1413878,14648.54,1398410,(A) Public Sector Banks,08/24/2016
Public Sector Banks Sub Total,106095034,83279392,189374426,3309015.38,152648245,(A) Public Sector Banks,08/24/2016
Allahabad Bank,655216,156565,811781,8048.16,764629,(B) Regional Rural Bank,08/24/2016
Andhra Bank,149388,13385,162773,1751.01,142962,(B) Regional Rural Bank,08/24/2016
Bank of Baroda,3562928,956298,4519226,81950.23,3660578,(B) Regional Rural Bank,08/24/2016
Bank of India,2497044,812858,3309902,31995.75,3202089,(B) Regional Rural Bank,08/24/2016
Bank of Maharashtra,381865,68491,450356,6408.15,450356,(B) Regional Rural Bank,08/24/2016
Canara Bank,586892,402453,989345,21453.23,989345,(B) Regional Rural Bank,08/24/2016
Central Bank of India,3589710,697418,4287128,96790.81,3965273,(B) Regional Rural Bank,08/24/2016
Dena Bank,290426,21347,311773,3916.21,285792,(B) Regional Rural Bank,08/24/2016
Indian Bank,349389,81100,430489,3916.72,347040,(B) Regional Rural Bank,08/24/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,08/24/2016
Jammu & Kashmir Bank Ltd,76423,14717,91140,3245.6,16260,(B) Regional Rural Bank,08/24/2016
Punjab & Sind Bank,14574,3019,17593,27.91,12110,(B) Regional Rural Bank,08/24/2016
Punjab National Bank,2988063,367395,3355458,71976.66,2428550,(B) Regional Rural Bank,08/24/2016
State Bank of Bikaner & Jaipur,2085636,46966,2132602,32686.11,1306976,(B) Regional Rural Bank,08/24/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,08/24/2016
State Bank of India,6451868,1160761,7612629,121260.27,3813183,(B) Regional Rural Bank,08/24/2016
State Bank of Mysore,278730,84501,363231,1439.95,316714,(B) Regional Rural Bank,08/24/2016
State Bank of Patiala,50650,672,51322,1231.35,36785,(B) Regional Rural Bank,08/24/2016
Syndicate Bank,1939849,464184,2404033,61434.29,2163772,(B) Regional Rural Bank,08/24/2016
UCO Bank,1118252,35725,1153977,20.56,557167,(B) Regional Rural Bank,08/24/2016
Union Bank of India,629056,178061,807117,4172.62,726442,(B) Regional Rural Bank,08/24/2016
United Bank of India,6226882,90694,6317576,120296,2420902,(B) Regional Rural Bank,08/24/2016
Regional Rural Banks Sub Total,35626525,5800009,41426534,717943.04,28731437,(B) Regional Rural Bank,08/24/2016
Axis Bank Ltd,126837,462822,589659,8183.49,541920,(C) Major Private Banks,08/24/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,08/24/2016
Federal Bank Ltd,374604,74101,448705,14497.76,404544,(C) Major Private Banks,08/24/2016
HDFC Bank Ltd,345207,1344418,1689625,68372.95,1688947,(C) Major Private Banks,08/24/2016
ICICI Bank Ltd,2797778,323336,3121114,14564.88,3060218,(C) Major Private Banks,08/24/2016
IndusInd Bank Ltd,39226,353055,392281,1871.48,375346,(C) Major Private Banks,08/24/2016
Jammu & Kashmir Bank Ltd,1202606,124563,1327169,35639.22,1129049,(C) Major Private Banks,08/24/2016
Karur Vysya Bank,21494,135845,157339,1275.35,143733,(C) Major Private Banks,08/24/2016
Kotak Mahindra Bank Ltd,109204,75268,184472,1716.95,113448,(C) Major Private Banks,08/24/2016
Lakshmi Vilas Bank Ltd,60190,106026,166216,1356.02,163294,(C) Major Private Banks,08/24/2016
RBL Bank Ltd,59787,35520,95307,173.3,95307,(C) Major Private Banks,08/24/2016
South Indian Bank Ltd,39353,159809,199162,3150.07,68315,(C) Major Private Banks,08/24/2016
Yes Bank Ltd,7763,6025,13788,142.44,12300,(C) Major Private Banks,08/24/2016
Major Private Banks Sub Total,5198462,3264951,8463413,151994.68,7866016,(C) Major Private Banks,08/24/2016
Public Sector Banks,107174844,84031921,191206765,3337850.7,153348452,Summary,08/31/2016
Regional Rural Banks,35540107,5782837,41322944,719923.49,28776145,Summary,08/31/2016
Private Sector Banks,5206915,3271760,8478675,151649.64,7879143,Summary,08/31/2016
Grand Total,147921866,93086518,241008384,4209423.83,190003740,Summary,08/31/2016
Allahabad Bank,4265365,1008552,5273917,64280.35,4383435,(A) Public Sector Banks,08/31/2016
Andhra Bank,1502212,722196,2224408,23060.25,1918002,(A) Public Sector Banks,08/31/2016
Bank of Baroda,6499764,8273974,14773738,294238.01,13763551,(A) Public Sector Banks,08/31/2016
Bank of India,6436280,7517503,13953783,205564.34,12910784,(A) Public Sector Banks,08/31/2016
Bank of Maharashtra,2609648,851310,3460958,59959.28,1723509,(A) Public Sector Banks,08/31/2016
Bhartiya Mahila Bank,0,69179,69179,1649.79,69179,(A) Public Sector Banks,08/31/2016
Canara Bank,5340895,2338122,7679017,137739.89,7146694,(A) Public Sector Banks,08/31/2016
Central Bank of India,6370804,1624357,7995161,102291.45,5934820,(A) Public Sector Banks,08/31/2016
Corporation Bank,1335405,1325126,2660531,75827.39,2574920,(A) Public Sector Banks,08/31/2016
Dena Bank,2512279,848107,3360386,39068.13,2301545,(A) Public Sector Banks,08/31/2016
IDBI Bank Ltd.,617252,519237,1136489,14484.2,949622,(A) Public Sector Banks,08/31/2016
Indian Bank,1998733,1013767,3012500,32188.58,2925820,(A) Public Sector Banks,08/31/2016
Indian Overseas Bank,1428748,2433885,3862633,47805.53,3730544,(A) Public Sector Banks,08/31/2016
Oriental Bank of Commerce,2271361,1523281,3794642,312837.92,3632733,(A) Public Sector Banks,08/31/2016
Punjab & Sind Bank,835447,426445,1261892,48287.08,1253475,(A) Public Sector Banks,08/31/2016
Punjab National Bank,11792321,2161695,13954016,193145.84,9961209,(A) Public Sector Banks,08/31/2016
State Bank of Bikaner & Jaipur,1928375,1857525,3785900,102714.58,3266299,(A) Public Sector Banks,08/31/2016
State Bank of Hyderabad,996688,1810375,2807063,30636.98,2740078,(A) Public Sector Banks,08/31/2016
State Bank of India,29861065,35828183,65689248,627352.47,47550878,(A) Public Sector Banks,08/31/2016
State Bank of Mysore,790218,221091,1011309,8987.3,836857,(A) Public Sector Banks,08/31/2016
State Bank of Patiala,426389,783207,1209596,20196.59,1143086,(A) Public Sector Banks,08/31/2016
State Bank of Travancore,73854,651664,725518,14449.51,371487,(A) Public Sector Banks,08/31/2016
Syndicate Bank,2846419,1243146,4089565,91633.98,3669464,(A) Public Sector Banks,08/31/2016
UCO Bank,3716460,3757499,7473959,183223.26,6947725,(A) Public Sector Banks,08/31/2016
Union Bank of India,4650382,1290785,5941167,93662.52,5419998,(A) Public Sector Banks,08/31/2016
United Bank of India,5242739,3343173,8585912,497916.65,4823337,(A) Public Sector Banks,08/31/2016
Vijaya Bank,825741,588537,1414278,14648.84,1399401,(A) Public Sector Banks,08/31/2016
Public Sector Banks Sub Total,107174844,84031921,191206765,3337850.7,153348452,(A) Public Sector Banks,08/31/2016
Allahabad Bank,655848,157107,812955,8865.14,764786,(B) Regional Rural Bank,08/31/2016
Andhra Bank,149457,13397,162854,1749.8,142962,(B) Regional Rural Bank,08/31/2016
