Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Jammu & Kashmir Bank Ltd,1362644,137241,1499885,57033.78,1180371,(C) Major Private Banks,01/31/2018
Karur Vysya Bank,25226,160701,185927,1582.52,183643,(C) Major Private Banks,01/31/2018
Kotak Mahindra Bank Ltd,107686,71801,179487,1858.74,132178,(C) Major Private Banks,01/31/2018
Lakshmi Vilas Bank Ltd,38550,96596,135146,1517.56,124892,(C) Major Private Banks,01/31/2018
RBL Bank Ltd,59787,35520,95307,212.51,94516,(C) Major Private Banks,01/31/2018
South Indian Bank Ltd,30619,178541,209160,4589.53,94535,(C) Major Private Banks,01/31/2018
Yes Bank Ltd,7153,5025,12178,218.27,10751,(C) Major Private Banks,01/31/2018
Major Private Banks Sub Total,5994882,3893936,9888818,218812.97,9215114,(C) Major Private Banks,01/31/2018
Public Sector Banks,134760548,116182546,250943094,5971958.69,188709087,Summary,02/07/2018
Regional Rural Banks,42108460,7780892,49889352,1262226.86,36426115,Summary,02/07/2018
Private Sector Banks,5996024,3896103,9892127,219293.32,9218253,Summary,02/07/2018
Grand Total,182865032,127859541,310724573,7453478.87,234353455,Summary,02/07/2018
Allahabad Bank,5815973,1555574,7371547,182802.25,5487199,(A) Public Sector Banks,02/07/2018
Andhra Bank,1513117,887444,2400561,31295.48,1808504,(A) Public Sector Banks,02/07/2018
Bank of Baroda,8889773,14373189,23262962,601940.35,21558472,(A) Public Sector Banks,02/07/2018
Bank of India,9068426,9977443,19045869,413344.23,17793160,(A) Public Sector Banks,02/07/2018
Bank of Maharashtra,3951466,1173655,5125121,108297.47,1031594,(A) Public Sector Banks,02/07/2018
Canara Bank,4604850,2099731,6704581,193185.63,4232986,(A) Public Sector Banks,02/07/2018
Central Bank of India,8775060,2135235,10910295,200104.61,8326092,(A) Public Sector Banks,02/07/2018
Corporation Bank,1575158,1130008,2705166,103405.51,2566936,(A) Public Sector Banks,02/07/2018
Dena Bank,3459961,922487,4382448,94389.57,2513276,(A) Public Sector Banks,02/07/2018
IDBI Bank Ltd.,459145,364040,823185,20650.5,554475,(A) Public Sector Banks,02/07/2018
Indian Bank,2204343,1100185,3304528,48564.19,3281516,(A) Public Sector Banks,02/07/2018
Indian Overseas Bank,975357,3410221,4385578,78333.3,4136889,(A) Public Sector Banks,02/07/2018
Oriental Bank of Commerce,2386911,1824345,4211256,426375.22,3775295,(A) Public Sector Banks,02/07/2018
Punjab & Sind Bank,662063,423349,1085412,59077.67,1001311,(A) Public Sector Banks,02/07/2018
Punjab National Bank,15408786,2798124,18206910,350720.87,15938038,(A) Public Sector Banks,02/07/2018
State Bank of India,44401220,60669514,105070734,1604336.31,70324272,(A) Public Sector Banks,02/07/2018
Syndicate Bank,3060820,1384790,4445610,130193.47,3878626,(A) Public Sector Banks,02/07/2018
UCO Bank,3602908,2926926,6529834,155498.69,4011986,(A) Public Sector Banks,02/07/2018
Union Bank of India,5868230,1643407,7511637,140434.68,4795594,(A) Public Sector Banks,02/07/2018
United Bank of India,7252347,4745987,11998334,1009129.52,10233035,(A) Public Sector Banks,02/07/2018
Vijaya Bank,824634,636892,1461526,19879.16,1459831,(A) Public Sector Banks,02/07/2018
Public Sector Banks Sub Total,134760548,116182546,250943094,5971958.69,188709087,(A) Public Sector Banks,02/07/2018
Allahabad Bank,924396,169285,1093681,27604.35,768124,(B) Regional Rural Bank,02/07/2018
Andhra Bank,166448,17315,183763,2710.06,100916,(B) Regional Rural Bank,02/07/2018
Bank of Baroda,4647146,1288774,5935920,159293.41,4853469,(B) Regional Rural Bank,02/07/2018
Bank of India,3035759,995923,4031682,80498.9,3761427,(B) Regional Rural Bank,02/07/2018
Bank of Maharashtra,808703,125856,934559,20502.92,798373,(B) Regional Rural Bank,02/07/2018
Canara Bank,645871,440389,1086260,53470.71,1057416,(B) Regional Rural Bank,02/07/2018
Central Bank of India,3406133,773699,4179832,113051.43,3770751,(B) Regional Rural Bank,02/07/2018
Dena Bank,409994,13855,423849,13232.45,289136,(B) Regional Rural Bank,02/07/2018
Indian Bank,425521,134303,559824,7191.89,493356,(B) Regional Rural Bank,02/07/2018
Indian Overseas Bank,988226,30100,1018326,29766.77,616138,(B) Regional Rural Bank,02/07/2018
Jammu & Kashmir Bank Ltd,89182,16133,105315,5054.01,21270,(B) Regional Rural Bank,02/07/2018
Punjab & Sind Bank,19198,1153,20351,328.42,18235,(B) Regional Rural Bank,02/07/2018
Punjab National Bank,3054733,550032,3604765,117639.69,3166559,(B) Regional Rural Bank,02/07/2018
State Bank of India,10753436,2178664,12932100,282172.75,6238179,(B) Regional Rural Bank,02/07/2018
Syndicate Bank,2018024,547862,2565886,94459.14,2469730,(B) Regional Rural Bank,02/07/2018
UCO Bank,1424477,51659,1476136,28901.65,559347,(B) Regional Rural Bank,02/07/2018
Union Bank of India,1007561,339226,1346787,32066.67,755451,(B) Regional Rural Bank,02/07/2018
United Bank of India,8283652,106664,8390316,194281.64,6688238,(B) Regional Rural Bank,02/07/2018
Regional Rural Banks Sub Total,42108460,7780892,49889352,1262226.86,36426115,(B) Regional Rural Bank,02/07/2018
Axis Bank Ltd,116530,660904,777434,20822.66,689401,(C) Major Private Banks,02/07/2018
City Union Bank Ltd,16039,68405,84444,1490.33,79443,(C) Major Private Banks,02/07/2018
Federal Bank Ltd,398799,81436,480235,19252.6,421164,(C) Major Private Banks,02/07/2018
HDFC Bank Ltd,331807,1440144,1771951,86584.58,1771273,(C) Major Private Banks,02/07/2018
ICICI Bank Ltd,3460036,552445,4012481,20587.31,4012481,(C) Major Private Banks,02/07/2018
IndusInd Bank Ltd,41178,405784,446962,3186.04,422378,(C) Major Private Banks,02/07/2018
Jammu & Kashmir Bank Ltd,1362644,137241,1499885,57033.78,1180371,(C) Major Private Banks,02/07/2018
Karur Vysya Bank,25247,161791,187038,1721.97,184699,(C) Major Private Banks,02/07/2018
Kotak Mahindra Bank Ltd,107686,71800,179486,1882.55,132183,(C) Major Private Banks,02/07/2018
Lakshmi Vilas Bank Ltd,38562,96753,135315,1704.42,125062,(C) Major Private Banks,02/07/2018
RBL Bank Ltd,59787,35520,95307,214.41,94512,(C) Major Private Banks,02/07/2018
South Indian Bank Ltd,30556,178855,209411,4594.39,94535,(C) Major Private Banks,02/07/2018
Yes Bank Ltd,7153,5025,12178,218.27,10751,(C) Major Private Banks,02/07/2018
Major Private Banks Sub Total,5996024,3896103,9892127,219293.32,9218253,(C) Major Private Banks,02/07/2018
Public Sector Banks,134900302,116304702,251205004,5980679.91,189058489,Summary,02/14/2018
Regional Rural Banks,42166743,7787081,49953824,1265362.99,36487655,Summary,02/14/2018
Private Sector Banks,5997365,3896469,9893834,219014.53,9220124,Summary,02/14/2018
Grand Total,183064410,127988252,311052662,7465057.43,234766268,Summary,02/14/2018
Allahabad Bank,5842095,1578828,7420923,184750.32,5590427,(A) Public Sector Banks,02/14/2018
Andhra Bank,1513318,887446,2400764,31436.08,1808502,(A) Public Sector Banks,02/14/2018
Bank of Baroda,8922242,14439447,23361689,607054.59,21646718,(A) Public Sector Banks,02/14/2018
Bank of India,9086639,9991189,19077828,418301.82,17798891,(A) Public Sector Banks,02/14/2018
Bank of Maharashtra,3956726,1174282,5131008,109344.12,1034337,(A) Public Sector Banks,02/14/2018
Canara Bank,4608466,2104194,6712660,193427.78,4233311,(A) Public Sector Banks,02/14/2018
Central Bank of India,8809108,2137735,10946843,201817.5,8344031,(A) Public Sector Banks,02/14/2018
Corporation Bank,1575158,1130008,2705166,103405.51,2568608,(A) Public Sector Banks,02/14/2018
Dena Bank,3460010,922762,4382772,94905.66,2512041,(A) Public Sector Banks,02/14/2018
IDBI Bank Ltd.,459181,364078,823259,20699.67,554396,(A) Public Sector Banks,02/14/2018
Indian Bank,2204905,1100378,3305283,48758.18,3282242,(A) Public Sector Banks,02/14/2018
Indian Overseas Bank,975348,3410592,4385940,77971.48,4134935,(A) Public Sector Banks,02/14/2018
Oriental Bank of Commerce,2390691,1826055,4216746,426953.17,3777980,(A) Public Sector Banks,02/14/2018
Punjab & Sind Bank,661258,422310,1083568,58540.69,1000632,(A) Public Sector Banks,02/14/2018
Punjab National Bank,15407831,2797953,18205784,350718.18,15937767,(A) Public Sector Banks,02/14/2018
State Bank of India,44401220,60669514,105070734,1604336.31,70324272,(A) Public Sector Banks,02/14/2018
Syndicate Bank,3061525,1385030,4446555,129439.53,3880199,(A) Public Sector Banks,02/14/2018
UCO Bank,3613533,2931812,6545345,156743.32,4018585,(A) Public Sector Banks,02/14/2018
Union Bank of India,5872645,1647429,7520074,141546.22,4792288,(A) Public Sector Banks,02/14/2018
United Bank of India,7253794,4746819,12000613,1000499.34,10358614,(A) Public Sector Banks,02/14/2018
Vijaya Bank,824609,636841,1461450,20030.44,1459713,(A) Public Sector Banks,02/14/2018
Public Sector Banks Sub Total,134900302,116304702,251205004,5980679.91,189058489,(A) Public Sector Banks,02/14/2018
Allahabad Bank,924505,169285,1093790,27514.87,771243,(B) Regional Rural Bank,02/14/2018
Andhra Bank,166492,17316,183808,2696.13,100911,(B) Regional Rural Bank,02/14/2018
Bank of Baroda,4656329,1291136,5947465,159006.57,4858594,(B) Regional Rural Bank,02/14/2018
Bank of India,3035759,995923,4031682,80498.9,3761427,(B) Regional Rural Bank,02/14/2018
Bank of Maharashtra,809277,125856,935133,20501.79,798373,(B) Regional Rural Bank,02/14/2018
Canara Bank,645943,440425,1086368,53471.32,1057430,(B) Regional Rural Bank,02/14/2018
Central Bank of India,3404523,773920,4178443,113877.51,3768457,(B) Regional Rural Bank,02/14/2018
Dena Bank,410300,13816,424116,13442.59,289136,(B) Regional Rural Bank,02/14/2018
Indian Bank,426472,134337,560809,7169.72,493693,(B) Regional Rural Bank,02/14/2018
Indian Overseas Bank,988679,30111,1018790,29905.18,616138,(B) Regional Rural Bank,02/14/2018
Jammu & Kashmir Bank Ltd,89192,16138,105330,5056.39,21289,(B) Regional Rural Bank,02/14/2018
Punjab & Sind Bank,19211,1157,20368,329.72,18241,(B) Regional Rural Bank,02/14/2018
Punjab National Bank,3057206,550364,3607570,119760.68,3167813,(B) Regional Rural Bank,02/14/2018
State Bank of India,10769225,2180299,12949524,281944.15,6238628,(B) Regional Rural Bank,02/14/2018
Syndicate Bank,2018168,548175,2566343,94562.37,2487837,(B) Regional Rural Bank,02/14/2018
UCO Bank,1433300,51975,1485275,29482.02,559347,(B) Regional Rural Bank,02/14/2018
Union Bank of India,1009731,340152,1349883,32151.67,755534,(B) Regional Rural Bank,02/14/2018
United Bank of India,8302431,106696,8409127,193991.39,6723564,(B) Regional Rural Bank,02/14/2018
Regional Rural Banks Sub Total,42166743,7787081,49953824,1265362.99,36487655,(B) Regional Rural Bank,02/14/2018
Axis Bank Ltd,116575,660999,777574,20454.3,689465,(C) Major Private Banks,02/14/2018
City Union Bank Ltd,16039,68405,84444,1490.33,79443,(C) Major Private Banks,02/14/2018
Federal Bank Ltd,399022,81488,480510,19112.87,421300,(C) Major Private Banks,02/14/2018
HDFC Bank Ltd,331825,1440152,1771977,85941.41,1771299,(C) Major Private Banks,02/14/2018
ICICI Bank Ltd,3460558,552445,4013003,20866.22,4013003,(C) Major Private Banks,02/14/2018
IndusInd Bank Ltd,41166,406197,447363,3307.55,422584,(C) Major Private Banks,02/14/2018
Jammu & Kashmir Bank Ltd,1363363,137307,1500670,57653.93,1182111,(C) Major Private Banks,02/14/2018
Karur Vysya Bank,25271,161962,187233,1668.74,184888,(C) Major Private Banks,02/14/2018
Kotak Mahindra Bank Ltd,107194,71123,178317,1876.27,131067,(C) Major Private Banks,02/14/2018
Lakshmi Vilas Bank Ltd,38582,96845,135427,1611.82,125170,(C) Major Private Banks,02/14/2018
RBL Bank Ltd,59787,35520,95307,210.82,94508,(C) Major Private Banks,02/14/2018
South Indian Bank Ltd,30556,178855,209411,4594.39,94535,(C) Major Private Banks,02/14/2018
Yes Bank Ltd,7427,5171,12598,225.89,10751,(C) Major Private Banks,02/14/2018
Major Private Banks Sub Total,5997365,3896469,9893834,219014.53,9220124,(C) Major Private Banks,02/14/2018
Public Sector Banks,134657799,116843995,251501794,5994929.97,189348955,Summary,02/21/2018
Regional Rural Banks,42187016,7794219,49981235,1263273.88,36528341,Summary,02/21/2018
Private Sector Banks,5999020,3896527,9895547,217620.3,9188287,Summary,02/21/2018
Grand Total,182843835,128534741,311378576,7475824.15,235065583,Summary,02/21/2018
Allahabad Bank,5870226,1603944,7474170,187202.78,5699679,(A) Public Sector Banks,02/21/2018
Andhra Bank,1513517,887503,2401020,31917.86,1808728,(A) Public Sector Banks,02/21/2018
Bank of Baroda,8952750,14505660,23458410,606449.24,21732272,(A) Public Sector Banks,02/21/2018
Bank of India,9111796,10013393,19125189,417230.66,17849002,(A) Public Sector Banks,02/21/2018
Bank of Maharashtra,3960623,1174946,5135569,109214.84,1036885,(A) Public Sector Banks,02/21/2018
Canara Bank,4613847,2101903,6715750,192942.97,4233666,(A) Public Sector Banks,02/21/2018
Central Bank of India,8860391,2140160,11000551,202254.03,8392905,(A) Public Sector Banks,02/21/2018
Corporation Bank,1575158,1130008,2705166,103408.46,2570132,(A) Public Sector Banks,02/21/2018
Dena Bank,3458870,923006,4381876,95511.05,2509104,(A) Public Sector Banks,02/21/2018
IDBI Bank Ltd.,458955,364353,823308,20690.09,554396,(A) Public Sector Banks,02/21/2018
Indian Bank,2205912,1101465,3307377,47527.3,3284303,(A) Public Sector Banks,02/21/2018
Indian Overseas Bank,975367,3411638,4387005,77501.09,4132794,(A) Public Sector Banks,02/21/2018
Oriental Bank of Commerce,1984551,2237612,4222163,425753.75,3779918,(A) Public Sector Banks,02/21/2018
Punjab & Sind Bank,660687,422282,1082969,58684.11,1000310,(A) Public Sector Banks,02/21/2018
Punjab National Bank,15409272,2798165,18207437,350968.94,15937841,(A) Public Sector Banks,02/21/2018
State Bank of India,44403353,60672472,105075825,1622040.44,70324595,(A) Public Sector Banks,02/21/2018
Syndicate Bank,3053212,1381878,4435090,123035.79,3870642,(A) Public Sector Banks,02/21/2018
UCO Bank,3628087,2937780,6565867,156327.92,4023338,(A) Public Sector Banks,02/21/2018
Union Bank of India,5881187,1652618,7533805,142661.18,4789401,(A) Public Sector Banks,02/21/2018
United Bank of India,7255429,4747774,12003203,1003599.76,10360736,(A) Public Sector Banks,02/21/2018
Vijaya Bank,824609,635435,1460044,20007.69,1458308,(A) Public Sector Banks,02/21/2018
Public Sector Banks Sub Total,134657799,116843995,251501794,5994929.97,189348955,(A) Public Sector Banks,02/21/2018
Allahabad Bank,925581,169285,1094866,27793.73,780031,(B) Regional Rural Bank,02/21/2018
Andhra Bank,166523,17334,183857,2719.59,100913,(B) Regional Rural Bank,02/21/2018
Bank of Baroda,4666261,1295104,5961365,158495.38,4864361,(B) Regional Rural Bank,02/21/2018
Bank of India,3043413,999076,4042489,80305.13,3761427,(B) Regional Rural Bank,02/21/2018
Bank of Maharashtra,810361,125856,936217,20502.85,798604,(B) Regional Rural Bank,02/21/2018
Canara Bank,646003,440452,1086455,53327.04,1057440,(B) Regional Rural Bank,02/21/2018
Central Bank of India,3420138,784265,4204403,113986.23,3789451,(B) Regional Rural Bank,02/21/2018
Dena Bank,410389,13803,424192,13582.32,289136,(B) Regional Rural Bank,02/21/2018
Indian Bank,427480,134877,562357,7210.48,493693,(B) Regional Rural Bank,02/21/2018
Indian Overseas Bank,989320,30123,1019443,29550.64,616138,(B) Regional Rural Bank,02/21/2018
Jammu & Kashmir Bank Ltd,89213,16142,105355,5012.44,21376,(B) Regional Rural Bank,02/21/2018
Punjab & Sind Bank,19216,1157,20373,329.77,18244,(B) Regional Rural Bank,02/21/2018
Punjab National Bank,3058992,550966,3609958,119220.52,3169581,(B) Regional Rural Bank,02/21/2018
State Bank of India,10784446,2181574,12966020,280690.03,6313705,(B) Regional Rural Bank,02/21/2018
Syndicate Bank,1953586,533332,2486918,95660.56,2414115,(B) Regional Rural Bank,02/21/2018
UCO Bank,1463570,53577,1517147,29533.04,559347,(B) Regional Rural Bank,02/21/2018
Union Bank of India,1010798,340606,1351404,32415.93,755629,(B) Regional Rural Bank,02/21/2018
United Bank of India,8301726,106690,8408416,192938.21,6725150,(B) Regional Rural Bank,02/21/2018
Regional Rural Banks Sub Total,42187016,7794219,49981235,1263273.88,36528341,(B) Regional Rural Bank,02/21/2018
Axis Bank Ltd,116657,661826,778483,20160.06,690260,(C) Major Private Banks,02/21/2018
City Union Bank Ltd,16039,68405,84444,1490.33,79443,(C) Major Private Banks,02/21/2018
Federal Bank Ltd,399165,81440,480605,19004.9,421267,(C) Major Private Banks,02/21/2018
HDFC Bank Ltd,331834,1440164,1771998,85619.82,1771320,(C) Major Private Banks,02/21/2018
ICICI Bank Ltd,3461730,552445,4014175,20516.77,4014175,(C) Major Private Banks,02/21/2018
IndusInd Bank Ltd,41181,406685,447866,3138.93,423209,(C) Major Private Banks,02/21/2018
Jammu & Kashmir Bank Ltd,1363595,137347,1500942,57618.39,1183532,(C) Major Private Banks,02/21/2018
Karur Vysya Bank,25305,160368,185673,1697.79,183350,(C) Major Private Banks,02/21/2018
Kotak Mahindra Bank Ltd,107186,71108,178294,1875.93,130699,(C) Major Private Banks,02/21/2018
Lakshmi Vilas Bank Ltd,38583,97033,135616,1562.33,125311,(C) Major Private Banks,02/21/2018
RBL Bank Ltd,59787,35520,95307,208.54,94505,(C) Major Private Banks,02/21/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,02/21/2018
Yes Bank Ltd,7423,5164,12587,222.36,10751,(C) Major Private Banks,02/21/2018
Major Private Banks Sub Total,5999020,3896527,9895547,217620.3,9188287,(C) Major Private Banks,02/21/2018
Public Sector Banks,135137585,116817944,251955529,6064998.44,189712585,Summary,02/28/2018
Regional Rural Banks,42341816,7812326,50154142,1275187.87,36683950,Summary,02/28/2018
Private Sector Banks,6000347,3899401,9899748,217022.88,9193075,Summary,02/28/2018
Grand Total,183479748,128529671,312009419,7557209.19,235589610,Summary,02/28/2018
Allahabad Bank,5895689,1626650,7522339,188420.02,5771485,(A) Public Sector Banks,02/28/2018
Andhra Bank,1513994,887547,2401541,32055.93,1808621,(A) Public Sector Banks,02/28/2018
Bank of Baroda,8983967,14569403,23553370,610395,21816351,(A) Public Sector Banks,02/28/2018
Bank of India,9132452,10032349,19164801,419682.7,17903978,(A) Public Sector Banks,02/28/2018
Bank of Maharashtra,3964453,1175449,5139902,109618.63,1038673,(A) Public Sector Banks,02/28/2018
Canara Bank,4617720,2103094,6720814,193628.43,4234120,(A) Public Sector Banks,02/28/2018
Central Bank of India,8896085,2149113,11045198,203705.82,8435257,(A) Public Sector Banks,02/28/2018
Corporation Bank,1364285,1350376,2714661,103967.17,2570178,(A) Public Sector Banks,02/28/2018
Dena Bank,3463180,923574,4386754,95992.21,2653275,(A) Public Sector Banks,02/28/2018
IDBI Bank Ltd.,458875,364499,823374,20871.49,477698,(A) Public Sector Banks,02/28/2018
Indian Bank,2207417,1101838,3309255,47474.59,3286071,(A) Public Sector Banks,02/28/2018
Indian Overseas Bank,975481,3411830,4387311,77853.83,4131358,(A) Public Sector Banks,02/28/2018
Oriental Bank of Commerce,2395977,1829841,4225818,425511.04,3782650,(A) Public Sector Banks,02/28/2018
